depth,features_per_partition,c1,c2,c3,c4,c5,c6,f1_score,num_flows,Timestamp
50,2,1.0,0.75,0.75,0.25,0.5,0.8,-0.2584854392397753,-262144.0,1733648874126
27,4,0.75,0.5,0.0,0.0,0.0,0.4,-0.406017918702037,-65536.0,1733648874126
47,4,0.0,0.0,0.0,0.25,0.0,0.8,-0.38608636680046204,-294912.0,1733648874126
37,4,1.0,0.5,0.75,1.0,0.25,0.2,-0.29173684607054867,-0.0,1733648874126
41,2,0.0,1.0,0.25,1.0,0.0,0.2,-0.3492191125758217,-294912.0,1733648874126
41,4,1.0,1.0,0.75,0.75,1.0,0.4,-0.2979697745964493,-0.0,1733648874126
31,4,1.0,1.0,0.5,1.0,0.25,0.2,-0.2975961713540225,-0.0,1733648874126
38,3,0.5,0.75,0.5,0.75,0.75,0.0,-0.351117595285076,-0.0,1733648874126
23,4,0.75,0.0,0.0,0.5,1.0,0.0,-0.39483030532762053,-0.0,1733648874126
38,2,0.0,0.75,0.75,0.0,0.75,0.6,-0.3571303403547027,-294912.0,1733648874126
18,4,1.0,0.25,1.0,0.75,0.5,0.0,-0.37860798910969407,-0.0,1733648874126
28,3,0.25,0.0,0.5,0.25,1.0,0.8,-0.34630910645023066,-0.0,1733648874126
23,3,1.0,0.5,0.0,0.0,0.0,0.0,-0.3840074353351209,-393216.0,1733648874126
49,2,0.75,0.25,1.0,1.0,0.0,0.8,-0.3057418701217618,-262144.0,1733648874126
45,2,0.75,0.0,0.75,0.0,1.0,0.0,-0.35025296937743033,-294912.0,1733648874126
16,3,0.5,0.5,0.75,0.5,0.75,0.4,-0.26312077012853746,-196608.0,1733648874126
44,2,0.0,0.75,0.0,0.0,0.5,0.4,-0.2990409065354823,-262144.0,1733648874126
48,3,0.75,1.0,0.5,0.5,0.25,0.0,-0.3644946978687881,-196608.0,1733648874126
26,3,0.5,0.25,0.5,0.25,0.75,0.2,-0.25989493403062325,-0.0,1733648874126
48,3,0.75,0.75,0.5,0.5,0.25,0.0,-0.3516081789460797,-196608.0,1733648874126
24,4,0.5,0.75,0.25,1.0,0.75,0.2,-0.27843166431331523,-0.0,1733648874126
21,3,0.5,0.25,0.0,0.75,1.0,0.4,-0.33387226408599735,-0.0,1733648874126
13,2,0.25,1.0,0.0,1.0,0.75,0.6,-0.18169961511110966,-589824.0,1733648874126
24,4,0.5,0.75,1.0,0.5,0.75,0.0,-0.36270304745755433,-0.0,1733648874126
26,4,0.5,0.0,0.5,0.0,1.0,0.6,-0.4317315478756194,-0.0,1733648874126
35,4,0.75,0.0,0.75,0.25,1.0,0.2,-0.34436534464520074,-0.0,1733648874126
11,2,0.0,1.0,1.0,0.0,0.0,0.4,-0.2327612365463122,-491520.0,1733648874126
50,3,0.5,0.75,0.0,1.0,0.25,0.6,-0.33845707966280747,-98304.0,1733648874126
41,4,0.25,0.5,0.25,0.75,0.25,0.6,-0.2955392831973772,-0.0,1733648874126
35,2,0.25,0.5,0.75,0.0,0.5,0.4,-0.26179023584751066,-262144.0,1733648874126
47,2,0.5,0.75,1.0,1.0,1.0,0.8,-0.22295128362749503,-262144.0,1733648874126
15,4,0.25,1.0,0.0,0.5,0.75,0.8,-0.2773809434655644,-196608.0,1733648874126
25,2,0.75,0.5,0.25,0.25,0.25,0.8,-0.2137026212075752,-393216.0,1733648874126
24,3,0.25,0.0,0.0,0.75,0.0,0.6,-0.3867259466718099,-0.0,1733648874126
48,4,0.0,0.75,0.0,1.0,0.75,0.2,-0.40329638160939185,-98304.0,1733648874126
35,2,0.25,0.25,0.5,0.5,0.0,0.4,-0.26297150709421524,-393216.0,1733648874126
14,3,1.0,0.25,0.25,0.25,0.25,0.2,-0.2827940952599922,-393216.0,1733648874126
20,3,0.25,0.5,0.75,0.5,0.75,0.2,-0.26480472625691587,-0.0,1733648874126
26,2,0.25,0.0,0.75,1.0,1.0,0.0,-0.25150206283986865,-393216.0,1733648874126
43,4,0.0,0.0,0.75,0.75,0.5,0.8,-0.3880480216373935,-196608.0,1733648874126
43,3,0.25,1.0,0.25,0.0,0.75,0.2,-0.3459792733417166,-0.0,1733648874126
16,2,0.75,0.25,0.25,1.0,1.0,0.2,-0.289442252622402,-393216.0,1733648874126
50,3,0.5,0.0,0.0,0.75,0.75,0.4,-0.4068596671597938,-294912.0,1733648874126
11,3,0.5,1.0,0.75,1.0,0.25,0.0,-0.2702207808933934,-393216.0,1733648874126
39,2,1.0,0.5,1.0,0.75,0.0,0.8,-0.3002480464925642,-262144.0,1733648874126
22,2,1.0,0.5,0.0,1.0,0.0,0.0,-0.3299071022915975,-294912.0,1733648874126
17,4,0.25,0.0,1.0,0.75,1.0,0.6,-0.32915518117530673,-0.0,1733648874126
36,2,0.5,0.75,0.75,1.0,0.25,0.0,-0.25839769578059524,-393216.0,1733648874126
50,2,0.5,0.0,0.5,1.0,0.0,0.8,-0.3084763531761273,-262144.0,1733648874126
24,3,0.25,1.0,1.0,0.0,0.0,0.0,-0.3952044147316045,-0.0,1733648874126
19,4,0.5,0.25,0.25,0.5,1.0,0.8,-0.2764346040718832,-0.0,1733648874126
42,4,1.0,0.5,0.25,0.75,0.25,0.8,-0.2908576261521115,-0.0,1733648874126
50,2,0.25,0.75,1.0,0.5,0.5,0.4,-0.2717439252595003,-262144.0,1733648874126
12,4,0.5,0.0,0.75,0.0,0.5,0.4,-0.28354308652465743,-196608.0,1733648874126
38,4,0.0,1.0,0.5,0.5,0.75,0.0,-0.4138597169059286,-0.0,1733648874126
32,2,1.0,0.5,0.5,0.0,0.0,0.2,-0.3639696488028821,-393216.0,1733648874126
42,2,0.0,0.75,0.5,0.5,0.0,0.2,-0.3524888023708934,-294912.0,1733648874126
40,2,0.25,1.0,0.25,0.75,0.5,0.2,-0.21074741438421368,-262144.0,1733648874126
34,4,1.0,0.0,0.75,0.75,0.25,0.4,-0.3794683681764302,-0.0,1733648874126
45,3,0.5,1.0,0.25,0.0,0.0,0.2,-0.4340822297670785,-196608.0,1733648874126
31,4,0.5,0.5,0.25,1.0,0.5,0.0,-0.36046089029149686,-0.0,1733648874126
22,3,0.75,0.25,0.25,0.5,0.25,0.6,-0.27961724787942244,-0.0,1733648874126
32,2,0.25,1.0,0.0,0.0,0.75,0.8,-0.2480279040638405,-393216.0,1733648874126
45,4,0.5,1.0,0.0,0.5,1.0,0.4,-0.3533520052238037,-0.0,1733648874126
37,2,0.75,0.25,1.0,0.0,0.5,0.2,-0.27965541997313503,-262144.0,1733648874126
28,4,1.0,0.25,0.75,0.5,0.25,0.6,-0.29569120854622694,-0.0,1733648874126
17,4,0.75,1.0,0.25,0.5,1.0,0.6,-0.257783635071913,-0.0,1733648874126
26,2,0.5,0.75,0.75,0.25,1.0,0.2,-0.27470283635461795,-393216.0,1733648874126
12,2,1.0,0.5,0.25,0.5,0.25,0.6,-0.1960707301528013,-491520.0,1733648874126
36,3,0.75,0.5,1.0,0.5,0.25,0.4,-0.3131790681028126,-196608.0,1733648874126
28,2,0.5,0.0,0.5,0.5,0.0,0.0,-0.37835975952434414,-393216.0,1733648874126
50,2,0.0,0.0,0.75,1.0,0.0,0.4,-0.27253859579891615,-589824.0,1733648874126
13,4,0.25,0.5,0.0,0.5,0.75,0.6,-0.26489001998910666,-196608.0,1733648874126
32,2,0.5,0.0,0.5,1.0,0.75,0.4,-0.22141105294078622,-262144.0,1733648874126
15,2,1.0,0.0,0.25,0.25,1.0,0.2,-0.21178739011324813,-393216.0,1733648874126
40,4,0.25,0.25,0.75,0.75,0.25,0.6,-0.31183833336572464,-0.0,1733648874126
