name,iterations,f1_score,feature_limit,feature_table_entries,max_depth,num_flows,num_partitions,total_features,tree_table_entries,tcam_entries,memory_bits,memory_perc
cap,0,0.3535702796556487,2,2303,26,491520,7,36,734,3037,31457280,25.0
cap,0,0.48254691793053456,4,2958,24,294912,5,41,1032,3990,37748736,30.0
cap,0,0.5148730322433168,4,2728,21,294912,5,41,1020,3748,37748736,30.0
cap,0,0.34125602502874985,4,3165,20,393216,6,43,1039,4204,50331648,40.0
cap,0,0.45102406938669004,4,5074,43,294912,3,21,315,5389,37748736,30.0
cap,0,0.3762689897522294,2,3050,32,491520,7,36,948,3998,31457280,25.0
cap,0,0.3437086333493647,2,4097,48,491520,6,40,1095,5192,31457280,25.0
cap,0,0.3519838278674412,4,2589,23,294912,6,39,958,3547,37748736,30.0
cap,0,0.34458319664824516,2,3901,48,491520,5,29,724,4625,31457280,25.0
cap,0,0.5042607594461563,3,3058,26,262144,5,41,1163,4221,25165824,20.0
cap,0,0.3570404494699282,3,2101,28,393216,7,36,652,2753,37748736,30.0
cap,0,0.32529951312183747,2,4076,32,491520,5,36,941,5017,31457280,25.0
cap,0,0.42893426854339295,4,2369,12,294912,4,38,822,3191,37748736,30.0
cap,0,0.48394778486138107,4,3122,17,393216,4,40,1104,4226,50331648,40.0
cap,0,0.36413118405120504,3,2306,27,393216,7,41,934,3240,37748736,30.0
cap,0,0.43415839815224716,4,2750,23,294912,6,41,944,3694,37748736,30.0
cap,0,0.3182835666282896,2,2255,43,491520,6,36,475,2730,31457280,25.0
cap,0,0.48618388720417915,4,2662,17,294912,5,43,1017,3679,37748736,30.0
cap,0,0.33799339022197294,4,2940,26,294912,6,41,1082,4022,37748736,30.0
cap,0,0.3420972759589664,2,2619,31,491520,7,37,920,3539,31457280,25.0
cap,0,0.3660042136213416,2,3029,32,491520,7,40,879,3908,31457280,25.0
cap,0,0.5065765990609226,3,3362,22,262144,5,41,1184,4546,25165824,20.0
cap,0,0.5064131418026023,3,2494,38,393216,5,39,858,3352,37748736,30.0
cap,0,0.4654042219105797,3,3011,38,393216,5,37,981,3992,37748736,30.0
cap,0,0.3668897782351598,4,2828,24,294912,7,38,994,3822,37748736,30.0
cap,0,0.3669624103809624,3,2300,30,393216,7,41,916,3216,37748736,30.0
cap,0,0.38369881484051926,4,2078,49,294912,7,41,748,2826,37748736,30.0
cap,0,0.3776237466843379,4,2487,29,294912,7,40,920,3407,37748736,30.0
cap,0,0.5181071054902832,3,3414,18,262144,5,44,1295,4709,25165824,20.0
cap,0,0.3091000295550314,2,3085,18,491520,6,37,1068,4153,31457280,25.0
cap,0,0.37239531463881426,3,2490,41,393216,6,38,834,3324,37748736,30.0
cap,0,0.45349013949510153,2,3150,45,491520,3,32,492,3642,31457280,25.0
cap,0,0.33318318400772856,3,3413,18,262144,6,40,1180,4593,25165824,20.0
cap,0,0.4423392763040283,3,2540,17,393216,4,40,998,3538,37748736,30.0
cap,0,0.3464034516952049,3,3066,40,393216,6,37,868,3934,37748736,30.0
cap,0,0.3546807752160383,4,2735,20,294912,6,40,1049,3784,37748736,30.0
cap,0,0.5011656745899473,4,2480,16,294912,4,39,766,3246,37748736,30.0
cap,0,0.4891357510810938,3,2608,12,393216,5,43,982,3590,37748736,30.0
cap,0,0.467290211343344,2,5693,28,491520,5,40,1804,7497,31457280,25.0
cap,0,0.39627502392778874,3,1741,42,393216,6,35,365,2106,37748736,30.0
cap,0,0.3880178580997437,3,3773,40,393216,4,35,968,4741,37748736,30.0
cap,0,0.40627514908302453,3,3841,42,393216,5,41,989,4830,37748736,30.0
cap,0,0.3585255595873152,3,2232,45,393216,7,25,295,2527,37748736,30.0
cap,0,0.3655390735618499,3,2195,46,393216,6,38,685,2880,37748736,30.0
cap,0,0.4438569267965675,2,3664,30,491520,5,38,1286,4950,31457280,25.0
cap,0,0.5284167292408977,3,2599,24,393216,5,36,641,3240,37748736,30.0
cap,0,0.3504519182942962,3,2134,36,393216,7,40,785,2919,37748736,30.0
cap,0,0.4925749993805296,4,2537,36,294912,4,33,650,3187,37748736,30.0
cap,0,0.3553260500641692,4,2880,23,294912,7,42,972,3852,37748736,30.0
cap,0,0.3722171022253431,3,2786,20,393216,6,41,1010,3796,37748736,30.0
cap,0,0.3061012900171801,2,2731,39,491520,6,30,565,3296,31457280,25.0
cap,0,0.29769021571488574,3,1693,10,393216,7,37,588,2281,37748736,30.0
cap,0,0.49796375508940227,4,3595,27,393216,5,43,1380,4975,50331648,40.0
cap,0,0.49933106805239585,4,3589,37,393216,5,40,1176,4765,50331648,40.0
