depth,features_per_partition,c1,c2,c3,c4,c5,c6,f1_score,num_flows,Timestamp
5,4,0.0,0.25,0.0,0.75,0.25,0.4,-0.28354604277161277,-294912.0,1733905682304
6,3,0.25,0.5,0.25,0.5,1.0,0.8,-0.18736565551333675,-393216.0,1733905682304
6,4,0.5,0.25,0.25,0.0,0.75,0.4,-0.18208409450816274,-294912.0,1733905682304
9,4,0.0,0.75,0.0,0.5,0.25,0.8,-0.415303888052181,-294912.0,1733905682304
7,4,1.0,1.0,0.5,0.25,0.5,0.2,-0.28057736827525925,-294912.0,1733905682304
6,2,0.0,0.25,0.25,0.75,0.25,0.8,-0.22640852606944492,-491520.0,1733905682304
5,3,0.25,0.75,0.75,0.5,1.0,0.4,-0.17352494601619647,-393216.0,1733905682304
7,3,1.0,0.5,1.0,0.25,0.0,0.0,-0.35625921429357515,-393216.0,1733905682304
9,2,1.0,0.0,0.25,0.5,0.25,0.6,-0.2994515960097278,-491520.0,1733905682304
8,3,0.5,0.75,0.25,0.75,0.75,0.6,-0.2750789034148154,-393216.0,1733905682304
6,2,0.0,0.75,0.25,0.75,0.25,0.4,-0.22640852606944492,-491520.0,1733905682304
8,3,0.0,0.25,0.75,0.25,0.75,0.2,-0.2721033748964933,-393216.0,1733905682304
7,3,0.75,1.0,0.5,0.25,0.75,0.8,-0.3631979943630175,-393216.0,1733905682304
5,4,0.5,0.5,0.25,0.0,0.5,0.0,-0.1883776883729226,-294912.0,1733905682304
6,3,0.0,0.25,0.5,0.25,0.75,0.6,-0.24081903298321547,-393216.0,1733905682304
7,2,0.25,0.75,1.0,0.25,0.5,0.6,-0.19337497482278643,-491520.0,1733905682304
8,2,0.5,1.0,1.0,0.0,0.5,0.6,-0.3127822084459723,-491520.0,1733905682304
5,2,0.0,1.0,0.25,0.75,0.5,0.2,-0.22186573214050162,-491520.0,1733905682304
6,4,0.5,0.75,0.0,1.0,0.75,0.0,-0.246633110461488,-294912.0,1733905682304
8,3,0.25,0.75,1.0,0.25,0.25,0.8,-0.2961413754718985,-393216.0,1733905682304
6,4,0.75,0.75,1.0,0.75,0.75,0.6,-0.20709114249260266,-294912.0,1733905682304
5,4,0.75,0.0,0.0,0.5,0.5,0.4,-0.15875346588095648,-294912.0,1733905682304
8,2,0.5,1.0,0.75,0.0,1.0,0.6,-0.35297595114687724,-491520.0,1733905682304
9,3,0.5,0.75,0.5,0.75,1.0,0.6,-0.2635227103309614,-393216.0,1733905682304
6,3,0.0,0.25,0.5,0.5,0.75,0.0,-0.24081903298321547,-393216.0,1733905682304
7,2,0.75,0.75,0.75,0.5,0.5,0.4,-0.2738453275861795,-491520.0,1733905682304
6,4,0.75,0.75,0.25,0.75,1.0,0.4,-0.18736565551333675,-294912.0,1733905682304
7,4,0.0,0.25,0.0,0.0,1.0,0.0,-0.2833899171540244,-294912.0,1733905682304
9,3,0.5,0.25,0.25,1.0,0.25,0.4,-0.304649006991009,-393216.0,1733905682304
8,2,0.5,0.25,1.0,0.75,0.5,0.6,-0.23979439337161731,-491520.0,1733905682304
7,4,0.5,0.75,0.75,1.0,0.25,0.2,-0.26577618329332403,-294912.0,1733905682304
8,4,1.0,0.0,1.0,0.25,0.25,0.4,-0.30131140136691703,-294912.0,1733905682304
6,3,0.5,0.5,1.0,0.75,0.75,0.2,-0.189101039415146,-393216.0,1733905682304
8,4,0.5,0.25,0.0,0.0,0.5,0.4,-0.4202337946866957,-294912.0,1733905682304
8,4,0.25,0.0,1.0,0.0,0.5,0.0,-0.38112889851681836,-294912.0,1733905682304
5,3,0.0,0.75,0.25,0.5,0.5,0.8,-0.13381270166602288,-393216.0,1733905682304
5,4,0.25,1.0,0.75,0.25,1.0,0.2,-0.17352494601619647,-294912.0,1733905682304
9,2,0.0,1.0,0.0,0.0,0.75,0.0,-0.3311422958408216,-491520.0,1733905682304
6,4,0.75,0.25,0.25,0.0,1.0,0.8,-0.18208409450816274,-294912.0,1733905682304
6,3,0.75,1.0,0.25,0.25,0.25,0.8,-0.2595455239405289,-393216.0,1733905682304
9,4,0.25,0.75,0.5,0.5,0.0,0.8,-0.28717590356740696,-294912.0,1733905682304
9,2,0.25,0.25,0.25,0.0,0.25,0.4,-0.2724747007332871,-491520.0,1733905682304
5,4,0.75,0.0,0.25,0.75,0.25,0.0,-0.1883776883729226,-294912.0,1733905682304
8,2,0.25,0.5,0.25,1.0,0.25,0.2,-0.2974050300816066,-491520.0,1733905682304
8,4,0.75,0.25,0.0,0.75,0.25,0.0,-0.35145872097876896,-294912.0,1733905682304
9,4,0.5,0.75,0.75,0.25,0.75,0.2,-0.34179864477799204,-294912.0,1733905682304
9,4,0.5,0.25,0.0,0.0,1.0,0.8,-0.3062672311035695,-294912.0,1733905682304
8,4,0.75,1.0,1.0,1.0,0.0,0.4,-0.251302054467067,-294912.0,1733905682304
6,4,1.0,0.75,0.5,0.25,0.5,0.4,-0.2387746528745913,-294912.0,1733905682304
9,4,0.5,0.25,1.0,0.0,0.25,0.8,-0.30611869042210516,-294912.0,1733905682304
9,3,1.0,0.25,1.0,0.5,0.0,0.6,-0.3361349873797777,-393216.0,1733905682304
8,2,0.5,0.25,0.0,0.75,0.25,0.0,-0.35121969792822605,-491520.0,1733905682304
9,3,0.25,1.0,0.5,0.75,0.25,0.4,-0.2864784467894158,-393216.0,1733905682304
8,3,0.5,1.0,0.0,0.75,1.0,0.2,-0.3287122411170441,-393216.0,1733905682304
5,2,0.0,0.25,0.25,0.5,0.75,0.6,-0.13086887705914013,-491520.0,1733905682304
6,3,0.0,1.0,0.5,1.0,1.0,0.6,-0.31173809083265586,-393216.0,1733905682304
7,4,1.0,0.25,0.25,1.0,1.0,0.2,-0.31894157253415645,-294912.0,1733905682304
9,3,0.5,0.5,0.25,0.75,1.0,0.8,-0.2635227103309614,-393216.0,1733905682304
6,4,1.0,0.25,1.0,0.75,0.0,0.0,-0.3571235183380892,-294912.0,1733905682304
5,4,0.5,0.25,0.0,1.0,0.25,0.4,-0.1883776883729226,-294912.0,1733905682304
7,3,0.25,0.75,1.0,0.75,0.75,0.8,-0.2725044793688731,-393216.0,1733905682304
5,4,1.0,0.25,1.0,0.0,1.0,0.4,-0.17352494601619647,-294912.0,1733905682304
5,3,0.0,0.0,1.0,0.5,1.0,0.8,-0.3017827619815531,-393216.0,1733905682304
9,2,0.0,1.0,0.75,0.75,1.0,0.2,-0.4154861236083026,-491520.0,1733905682304
6,4,0.0,0.0,0.75,0.25,0.25,0.4,-0.10957946344323567,-294912.0,1733905682304
5,2,0.0,0.75,1.0,1.0,1.0,0.0,-0.13086887705914013,-491520.0,1733905682304
9,3,1.0,0.5,0.75,0.25,0.75,0.4,-0.4045529292508937,-393216.0,1733905682304
9,4,1.0,0.75,0.25,1.0,0.25,0.2,-0.25289055198200167,-294912.0,1733905682304
7,4,0.0,0.25,0.0,0.0,0.5,0.0,-0.2833899171540244,-294912.0,1733905682304
5,4,0.5,0.75,0.75,0.0,0.0,0.2,-0.17352494601619647,-294912.0,1733905682304
8,3,1.0,1.0,0.75,0.5,0.25,0.0,-0.3162357042265642,-393216.0,1733905682304
7,2,1.0,1.0,0.75,1.0,0.75,0.6,-0.26829910270840523,-491520.0,1733905682304
6,2,0.75,0.25,0.25,0.25,1.0,0.0,-0.18736565551333675,-491520.0,1733905682304
6,4,0.5,1.0,0.5,0.75,0.0,0.2,-0.2103383206020316,-294912.0,1733905682304
6,2,1.0,1.0,0.5,0.5,0.0,0.8,-0.22640852606944492,-491520.0,1733905682304
8,3,1.0,0.0,0.0,0.0,0.75,0.0,-0.3455963460991546,-393216.0,1733905682304
9,2,0.0,1.0,0.25,0.5,0.25,0.0,-0.3507568309745236,-491520.0,1733905682304
6,4,0.75,0.0,0.5,0.0,0.0,0.2,-0.24224774478939276,-294912.0,1733905682304
7,3,0.75,0.25,0.0,0.5,1.0,0.8,-0.3233797067500584,-393216.0,1733905682304
5,4,0.5,0.0,0.0,0.75,0.0,0.2,-0.15886063458279814,-294912.0,1733905682304
9,4,0.5,0.0,1.0,0.0,0.0,0.6,-0.42493518469440145,-294912.0,1733905682304
7,4,0.0,0.25,0.0,0.5,0.75,0.0,-0.296058574754163,-294912.0,1733905682304
5,3,0.25,0.0,0.0,0.5,0.25,0.0,-0.15875346588095648,-393216.0,1733905682304
9,4,0.75,0.5,0.25,0.5,0.5,0.6,-0.2819124807443561,-294912.0,1733905682304
9,3,0.25,0.75,0.5,0.5,0.25,0.8,-0.2613237240474001,-393216.0,1733905682304
5,3,0.5,0.25,0.0,0.0,0.75,0.2,-0.1312897999763842,-393216.0,1733905682304
7,3,1.0,0.25,0.25,0.5,0.0,0.2,-0.31918584768985814,-393216.0,1733905682304
6,3,1.0,0.75,0.25,0.5,0.0,0.4,-0.24081903298321547,-393216.0,1733905682304
9,2,1.0,0.5,0.25,0.5,1.0,0.2,-0.28913861568539956,-491520.0,1733905682304
5,2,0.5,0.5,0.25,0.5,0.75,0.8,-0.17553809798587558,-491520.0,1733905682304
9,4,0.75,1.0,0.0,1.0,0.75,0.6,-0.3213184378742471,-294912.0,1733905682304
9,4,0.75,0.25,0.25,0.25,0.5,0.6,-0.31463412077524083,-294912.0,1733905682304
6,2,0.75,0.25,1.0,1.0,1.0,0.4,-0.18895783503854818,-491520.0,1733905682304
6,2,0.75,0.0,1.0,0.0,0.5,0.0,-0.25851847903141384,-491520.0,1733905682304
8,2,1.0,1.0,0.5,0.25,0.5,0.6,-0.31332921668483343,-491520.0,1733905682304
7,3,0.75,0.25,0.75,0.25,0.0,0.0,-0.3121530372007005,-393216.0,1733905682304
9,2,1.0,0.75,0.0,0.0,0.5,0.2,-0.3920667416495128,-491520.0,1733905682304
9,3,0.5,1.0,0.25,1.0,0.0,0.6,-0.40898536801112273,-393216.0,1733905682304
7,4,1.0,0.5,0.25,0.5,0.5,0.4,-0.31894157253415645,-294912.0,1733905682304
5,4,0.25,1.0,0.0,0.5,0.0,0.2,-0.17352494601619647,-294912.0,1733905682304
5,3,1.0,1.0,0.75,1.0,1.0,0.0,-0.17352494601619647,-393216.0,1733905682304
7,3,0.75,0.25,0.0,0.25,0.5,0.6,-0.3844217327655531,-393216.0,1733905682304
5,4,1.0,0.25,0.0,0.75,0.0,0.6,-0.1883776883729226,-294912.0,1733905682304
5,3,1.0,0.75,0.25,1.0,0.5,0.0,-0.1312897999763842,-393216.0,1733905682304
6,4,0.0,1.0,0.0,0.5,0.5,0.4,-0.10957946344323567,-294912.0,1733905682304
7,4,0.75,0.75,0.0,1.0,0.0,0.0,-0.34572523160291563,-294912.0,1733905682304
8,4,0.75,1.0,0.0,0.25,0.5,0.4,-0.2830831538649137,-294912.0,1733905682304
5,3,0.75,1.0,0.75,0.0,1.0,0.8,-0.17352494601619647,-393216.0,1733905682304
7,3,1.0,0.25,0.75,0.5,1.0,0.4,-0.2936161278974214,-393216.0,1733905682304
7,4,0.0,0.75,0.5,0.0,0.0,0.4,-0.3695184556635509,-294912.0,1733905682304
5,4,1.0,0.0,0.5,1.0,0.75,0.2,-0.15875346588095648,-294912.0,1733905682304
8,4,0.5,0.75,1.0,0.0,0.75,0.4,-0.3213429534709319,-294912.0,1733905682304
6,3,0.75,0.25,0.5,0.75,1.0,0.2,-0.18736565551333675,-393216.0,1733905682304
9,2,0.0,1.0,0.75,0.0,0.75,0.4,-0.4288433949161437,-491520.0,1733905682304
6,4,0.0,0.5,0.0,0.25,0.0,0.2,-0.10336191155517224,-294912.0,1733905682304
8,3,0.0,0.25,0.0,0.25,0.75,0.0,-0.32692015208748776,-393216.0,1733905682304
5,2,0.25,0.0,1.0,1.0,0.0,0.0,-0.17963177361316388,-491520.0,1733905682304
8,2,0.0,0.0,0.25,0.0,0.25,0.0,-0.40842756582735973,-491520.0,1733905682304
9,3,1.0,0.25,1.0,0.25,0.0,0.0,-0.4065516659820146,-393216.0,1733905682304
7,2,0.0,0.5,1.0,0.75,0.25,0.8,-0.19962993455522635,-491520.0,1733905682304
8,4,0.5,1.0,0.75,0.0,0.0,0.8,-0.39712649986311815,-294912.0,1733905682304
7,2,1.0,0.5,0.0,0.25,0.5,0.4,-0.382659765495773,-491520.0,1733905682304
5,3,0.0,0.25,0.5,0.75,0.5,0.4,-0.13381270166602288,-393216.0,1733905682304
6,4,1.0,1.0,1.0,0.25,1.0,0.6,-0.2387746528745913,-294912.0,1733905682304
5,3,0.75,1.0,0.5,0.0,0.5,0.2,-0.17352494601619647,-393216.0,1733905682304
9,4,1.0,0.0,0.0,0.25,0.5,0.6,-0.3506318182835814,-294912.0,1733905682304
5,4,1.0,0.25,0.0,0.75,0.75,0.4,-0.1883776883729226,-294912.0,1733905682304
6,2,0.5,0.5,1.0,0.75,0.5,0.4,-0.18895783503854818,-491520.0,1733905682304
6,2,1.0,0.25,0.5,0.75,0.75,0.8,-0.22640852606944492,-491520.0,1733905682304
8,4,0.75,0.25,0.25,0.5,1.0,0.8,-0.26933181257820155,-294912.0,1733905682304
6,4,1.0,1.0,0.75,0.75,0.25,0.2,-0.2387746528745913,-294912.0,1733905682304
7,2,0.0,0.0,0.5,1.0,0.75,0.8,-0.3203044655024129,-491520.0,1733905682304
6,3,0.75,0.5,0.25,0.5,0.5,0.2,-0.18736565551333675,-393216.0,1733905682304
9,2,0.25,0.5,0.75,0.0,1.0,0.4,-0.33058874738719785,-491520.0,1733905682304
9,2,1.0,0.75,0.25,0.5,0.25,0.8,-0.2556590415881123,-491520.0,1733905682304
9,4,0.5,0.25,0.25,0.5,0.25,0.6,-0.33186782136226645,-294912.0,1733905682304
8,2,1.0,0.75,0.0,0.5,0.0,0.4,-0.35787207917837466,-491520.0,1733905682304
6,4,0.5,0.5,0.0,0.75,1.0,0.2,-0.20709114249260266,-294912.0,1733905682304
6,4,0.0,0.5,0.0,1.0,0.5,0.4,-0.2356690603849351,-294912.0,1733905682304
6,4,0.5,0.5,0.25,1.0,0.25,0.8,-0.18208409450816274,-294912.0,1733905682304
7,4,1.0,0.25,1.0,0.25,0.25,0.4,-0.33151739017041604,-294912.0,1733905682304
7,3,0.75,1.0,1.0,0.5,0.0,0.2,-0.2725044793688731,-393216.0,1733905682304
7,3,0.25,0.0,0.75,0.5,0.25,0.0,-0.3354336859637158,-393216.0,1733905682304
6,4,0.25,1.0,0.5,0.0,0.25,0.4,-0.24224774478939276,-294912.0,1733905682304
9,2,0.25,0.75,0.0,0.5,0.25,0.4,-0.3273014942097128,-491520.0,1733905682304
7,4,0.75,0.5,0.25,0.0,0.5,0.0,-0.2809304903901045,-294912.0,1733905682304
8,2,0.75,0.0,0.0,0.0,1.0,0.0,-0.2857224897706158,-491520.0,1733905682304
9,4,0.75,1.0,1.0,0.0,1.0,0.4,-0.36019519438714837,-294912.0,1733905682304
5,2,0.25,0.75,0.5,0.0,1.0,0.2,-0.17553809798587558,-491520.0,1733905682304
8,3,0.0,0.25,0.25,0.75,1.0,0.2,-0.3655958237505203,-393216.0,1733905682304
5,3,0.5,0.5,0.75,0.5,0.75,0.4,-0.17352494601619647,-393216.0,1733905682304
6,3,0.25,0.5,0.75,0.5,1.0,0.8,-0.18736565551333675,-393216.0,1733905682304
8,4,0.75,0.25,1.0,0.5,0.25,0.8,-0.30131140136691703,-294912.0,1733905682304
8,2,0.75,0.0,0.5,0.25,0.0,0.4,-0.24843098762753174,-491520.0,1733905682304
5,4,0.5,0.0,1.0,1.0,0.5,0.2,-0.15875346588095648,-294912.0,1733905682304
5,2,1.0,0.75,0.0,0.0,0.25,0.4,-0.1300622598692047,-491520.0,1733906703246
5,2,0.25,1.0,0.25,0.0,0.0,0.4,-0.1300622598692047,-491520.0,1733906703246
5,2,0.0,0.75,0.75,1.0,1.0,0.4,-0.13086887705914013,-491520.0,1733906703246
8,2,1.0,0.75,0.0,0.0,0.25,0.8,-0.36021884813136834,-491520.0,1733906703246
6,2,1.0,0.0,1.0,0.0,0.25,0.8,-0.20521345730834933,-491520.0,1733906703246
7,2,0.0,1.0,0.0,0.0,0.0,0.4,-0.29240768780030374,-491520.0,1733906703246
5,2,0.5,0.0,0.25,0.75,1.0,0.6,-0.1300622598692047,-491520.0,1733906703246
6,2,1.0,0.75,0.5,0.0,0.0,0.0,-0.3672146240484169,-491520.0,1733906703246
6,2,1.0,1.0,0.5,1.0,0.5,0.0,-0.21574189399068797,-491520.0,1733906703246
7,2,0.0,0.25,0.25,0.0,0.25,0.8,-0.30285267203618965,-491520.0,1733906703246
9,3,0.0,0.75,0.0,0.5,0.5,0.8,-0.4223861153264943,-393216.0,1733907644978
6,3,0.0,1.0,0.0,1.0,0.5,0.8,-0.31173809083265586,-393216.0,1733907644978
7,4,0.75,0.5,0.5,0.5,1.0,0.8,-0.24151128434897448,-294912.0,1733907644978
9,2,0.0,0.75,0.0,0.0,0.5,0.8,-0.43413618683001515,-491520.0,1733907644978
7,2,0.5,0.75,0.0,1.0,0.0,0.8,-0.380910732548609,-491520.0,1733907644978
7,4,0.75,1.0,0.75,0.0,0.0,0.8,-0.3405249897844978,-294912.0,1733907644978
5,2,0.5,0.25,1.0,0.5,0.25,0.6,-0.17553809798587558,-491520.0,1733907644978
8,2,0.75,0.5,0.0,1.0,1.0,0.6,-0.36021884813136834,-491520.0,1733907644978
9,2,0.5,0.0,0.75,0.5,0.0,0.6,-0.3636549600104944,-491520.0,1733907644978
7,2,0.75,1.0,0.0,0.5,0.25,0.6,-0.380910732548609,-491520.0,1733907644978
7,3,0.75,0.25,0.5,0.0,0.25,0.4,-0.23003124904539884,-393216.0,1733908576661
9,3,0.0,0.25,1.0,0.0,0.25,0.4,-0.3925653767009567,-393216.0,1733908576661
6,3,0.75,0.0,1.0,0.0,0.0,0.8,-0.2285216069428315,-393216.0,1733908576661
7,2,0.75,0.25,1.0,0.0,0.0,0.6,-0.3001538984886969,-491520.0,1733908576661
6,4,0.25,0.0,0.5,0.5,0.75,0.6,-0.2103383206020316,-294912.0,1733908576661
6,2,0.75,0.25,1.0,0.25,0.0,0.8,-0.18895783503854818,-491520.0,1733908576661
9,2,0.0,0.75,1.0,0.0,0.0,0.8,-0.3019639445970583,-491520.0,1733908576661
7,2,0.5,0.0,1.0,0.0,0.0,0.0,-0.37834995511186825,-491520.0,1733908576661
9,2,0.0,1.0,0.0,0.25,0.0,0.8,-0.4288433949161437,-491520.0,1733908576661
9,2,0.0,1.0,0.25,1.0,0.0,0.0,-0.3256911571925654,-491520.0,1733908576661
9,3,0.0,0.0,0.0,0.0,0.5,0.4,-0.33460356305584715,-393216.0,1733909414930
9,3,0.5,0.0,0.0,0.0,0.0,0.8,-0.3703630992011355,-393216.0,1733909414930
9,3,0.0,0.0,1.0,0.0,0.25,0.6,-0.40394266976040477,-393216.0,1733909414930
9,2,0.0,0.0,0.0,0.0,0.25,0.0,-0.2856152462531865,-491520.0,1733909414930
8,3,0.75,0.25,0.5,0.25,0.0,0.6,-0.2721033748964933,-393216.0,1733909414930
7,2,0.0,0.25,0.0,0.75,0.0,0.0,-0.2815790682105818,-491520.0,1733909414930
9,2,1.0,0.5,0.0,0.0,0.0,0.0,-0.42824375884783655,-491520.0,1733909414930
8,2,0.25,0.5,0.0,0.0,0.25,0.0,-0.4062957637222852,-491520.0,1733909414930
6,2,1.0,0.75,0.0,0.75,0.0,0.0,-0.2613974867348423,-491520.0,1733909414930
6,2,0.25,0.75,0.0,0.0,0.75,0.0,-0.32646289940777173,-491520.0,1733909414930
5,2,0.0,0.25,0.0,0.5,0.75,0.6,-0.13086887705914013,-491520.0,1733910341070
5,2,0.0,0.25,1.0,0.5,0.0,0.6,-0.13086887705914013,-491520.0,1733910341070
9,2,0.0,0.0,0.5,0.5,0.75,0.4,-0.383444900721461,-491520.0,1733910341070
9,2,0.0,0.25,0.5,0.75,1.0,0.8,-0.43102370798407086,-491520.0,1733910341070
7,2,0.0,0.25,0.25,1.0,0.75,0.8,-0.30285267203618965,-491520.0,1733910341070
8,2,0.0,1.0,0.0,0.75,1.0,0.8,-0.22877494601280968,-491520.0,1733910341070
10,2,0.0,0.5,0.0,0.75,0.25,0.8,-0.2674043702327938,-491520.0,1733910341070
9,2,0.0,1.0,0.75,0.25,0.75,0.8,-0.4288433949161437,-491520.0,1733910341070
8,3,1.0,0.25,0.5,0.0,0.5,0.0,-0.3336639562223614,-393216.0,1733910341070
9,2,0.0,1.0,0.0,0.5,0.0,0.8,-0.383444900721461,-491520.0,1733910341070
7,2,0.0,0.5,0.0,0.0,0.5,0.6,-0.2673279995218917,-491520.0,1733911224556
9,2,0.0,0.5,0.0,0.0,0.5,0.8,-0.43413618683001515,-491520.0,1733911224556
9,2,0.0,0.75,0.0,0.25,0.5,0.8,-0.41116319475142077,-491520.0,1733911224556
7,2,0.0,0.0,0.25,0.0,0.5,0.8,-0.29240768780030374,-491520.0,1733911224556
9,2,0.0,1.0,0.25,0.0,0.75,0.8,-0.3311422958408216,-491520.0,1733911224556
9,2,0.75,0.75,0.0,0.25,0.5,0.6,-0.2559854162297689,-491520.0,1733911224556
9,2,0.0,0.75,0.5,0.25,1.0,0.8,-0.41226139550937135,-491520.0,1733911224556
9,2,0.0,0.75,0.75,0.0,0.5,0.6,-0.41116319475142077,-491520.0,1733911224556
9,2,0.25,1.0,1.0,0.0,0.75,0.8,-0.20430314302827862,-491520.0,1733911224556
9,2,0.5,1.0,0.0,0.25,0.0,0.6,-0.20430314302827862,-491520.0,1733911224556
9,2,0.25,1.0,0.0,0.0,0.5,0.8,-0.4094363286367109,-491520.0,1733912089233
9,2,0.25,1.0,0.0,0.0,0.25,0.2,-0.4094363286367109,-491520.0,1733912089233
9,2,0.0,1.0,0.75,0.25,0.75,0.2,-0.4288433949161437,-491520.0,1733912089233
8,2,0.0,1.0,0.0,0.0,0.5,0.8,-0.3258609551866087,-491520.0,1733912089233
9,2,0.0,1.0,0.0,0.0,0.0,0.6,-0.3311422958408216,-491520.0,1733912089233
9,2,0.0,1.0,0.0,0.25,0.25,0.6,-0.4145978672736996,-491520.0,1733912089233
7,4,0.75,0.25,0.5,0.0,0.75,0.8,-0.2809304903901045,-294912.0,1733912089233
5,3,0.0,1.0,0.5,0.75,0.5,0.0,-0.13381270166602288,-393216.0,1733912089233
7,2,0.5,1.0,0.0,0.0,0.0,0.0,-0.3593757216976808,-491520.0,1733912089233
9,2,0.0,1.0,0.75,0.75,1.0,0.0,-0.4154861236083026,-491520.0,1733912089233
7,2,0.0,0.5,0.0,1.0,0.5,0.4,-0.28313587190774026,-491520.0,1733912995517
7,3,0.5,0.0,0.0,1.0,0.5,0.0,-0.36223439626864606,-393216.0,1733912995517
7,2,0.75,0.0,0.0,1.0,0.5,0.8,-0.18032149134216546,-491520.0,1733912995517
7,3,0.5,0.0,0.0,0.25,0.5,0.0,-0.20784457071947351,-393216.0,1733912995517
8,2,0.75,0.5,0.0,1.0,0.5,0.6,-0.36021884813136834,-491520.0,1733912995517
9,2,0.0,0.5,0.0,1.0,0.5,0.8,-0.43413618683001515,-491520.0,1733912995517
8,2,0.75,0.25,0.0,1.0,1.0,0.8,-0.28269858532689623,-491520.0,1733912995517
9,2,0.0,0.25,0.0,0.25,0.5,0.8,-0.37962427142451083,-491520.0,1733912995517
