depth,features_per_partition,c1,c2,c3,c4,c5,c6,f1_score,num_flows,Timestamp
14,1,0.5,1.0,0.25,0.5,0.0,0.2,-0.19579132843113617,-786432.0,1733866106058
28,1,0.75,1.0,0.75,0.0,0.0,0.0,-0.29720691134964095,-786432.0,1733866106058
43,1,0.75,0.25,0.5,0.5,0.0,0.2,-0.24370050628941414,-589824.0,1733866106058
26,1,0.0,1.0,0.75,1.0,0.0,0.8,-0.3115153728187208,-589824.0,1733866106058
33,1,1.0,0.5,0.0,0.75,1.0,0.8,-0.24356808330020877,-589824.0,1733866106058
50,1,0.75,1.0,0.5,0.0,0.25,0.2,-0.31399297322040454,-589824.0,1733866106058
35,1,0.75,0.25,0.25,0.75,0.75,0.6,-0.22356015997839307,-786432.0,1733866106058
7,1,0.5,0.75,0.5,0.0,0.25,0.6,-0.11198814850584939,-786432.0,1733866106058
14,1,0.5,0.75,1.0,0.75,0.0,0.0,-0.23487687661241452,-786432.0,1733866106058
29,1,1.0,1.0,1.0,0.75,1.0,0.6,-0.23761310714648942,-786432.0,1733866106058
14,1,0.75,1.0,0.0,0.0,0.25,0.6,-0.21656883591834228,-786432.0,1733866106058
44,1,0.75,1.0,0.75,0.75,0.75,0.2,-0.2984680585218525,-786432.0,1733866106058
42,1,0.0,0.0,0.25,0.25,1.0,0.6,-0.3237060029532447,-589824.0,1733866106058
46,1,0.5,0.0,0.25,0.0,0.5,0.8,-0.2027468408950182,-786432.0,1733866106058
44,1,0.5,0.75,0.75,0.5,1.0,0.8,-0.2857800837197905,-589824.0,1733866106058
8,1,0.75,0.0,0.75,0.5,0.25,0.2,-0.10464577313814179,-786432.0,1733866106058
19,1,1.0,0.0,0.75,0.25,0.0,0.6,-0.20802926649151104,-786432.0,1733866106058
23,1,0.0,0.25,0.0,0.5,0.25,0.2,-0.2837980396662757,-786432.0,1733866106058
18,1,0.0,0.75,1.0,0.75,0.0,0.0,-0.3155121469720982,-786432.0,1733866106058
35,1,0.5,0.5,1.0,0.5,0.75,0.8,-0.3165482720973142,-589824.0,1733866106058
50,1,0.5,0.0,0.5,0.75,0.5,0.2,-0.31507784374668163,-786432.0,1733866106058
34,1,1.0,0.75,0.75,0.75,1.0,0.0,-0.2266894907076997,-786432.0,1733866106058
48,1,0.5,0.0,0.5,0.0,0.75,0.4,-0.2802984214439967,-786432.0,1733866106058
33,1,0.0,0.25,0.25,0.0,0.0,0.4,-0.308831082007802,-786432.0,1733866106058
47,1,1.0,0.5,0.75,0.5,0.0,0.4,-0.24480443760679096,-589824.0,1733866106058
37,1,0.25,0.25,1.0,0.75,0.0,0.2,-0.27555177579889956,-786432.0,1733866106058
38,1,0.25,0.0,0.5,0.0,1.0,0.6,-0.18803122155476348,-786432.0,1733866106058
37,1,0.5,0.25,1.0,1.0,0.75,0.0,-0.28249111789320697,-786432.0,1733866106058
15,1,0.0,0.75,0.0,0.0,0.0,0.0,-0.3629002303749014,-786432.0,1733866106058
17,1,0.0,0.25,0.25,0.0,1.0,0.0,-0.28537466247030185,-786432.0,1733866106058
39,1,0.5,1.0,1.0,0.25,0.5,0.6,-0.28756494942507155,-589824.0,1733866106058
10,1,0.25,0.0,0.25,0.5,0.75,0.6,-0.1303937632705873,-786432.0,1733866106058
10,1,1.0,0.5,1.0,1.0,0.25,0.6,-0.1475431984615888,-786432.0,1733866106058
20,1,0.75,0.5,0.25,0.25,1.0,0.4,-0.2136524033877255,-786432.0,1733866106058
39,1,0.0,0.75,0.0,0.5,0.75,0.4,-0.31677414623852096,-589824.0,1733866106058
31,1,0.25,0.5,0.5,0.0,1.0,0.8,-0.2385623133059127,-786432.0,1733866106058
24,1,0.25,0.25,0.25,0.25,0.25,0.6,-0.17578019451276772,-786432.0,1733866106058
37,1,0.75,0.25,0.5,0.0,0.25,0.0,-0.23632590574032256,-589824.0,1733866106058
17,1,0.0,0.75,0.0,0.5,0.5,0.0,-0.2979549710470241,-786432.0,1733866106058
16,1,0.75,0.75,0.0,0.5,0.75,0.4,-0.20757982123783514,-786432.0,1733866106058
37,1,0.25,0.5,0.0,0.5,0.0,0.0,-0.25744110825157607,-786432.0,1733866106058
9,1,0.0,1.0,1.0,0.5,1.0,0.0,-0.1011920985306401,-786432.0,1733866106058
29,1,0.5,0.5,0.0,1.0,0.25,0.8,-0.2596425361043071,-589824.0,1733866106058
26,1,0.5,1.0,0.0,0.0,1.0,0.6,-0.1991544250196794,-786432.0,1733866106058
9,1,0.5,0.0,0.5,0.0,0.25,0.2,-0.14716321549120975,-786432.0,1733866106058
47,1,1.0,0.75,0.0,0.5,0.25,0.6,-0.24876636947135794,-589824.0,1733866106058
39,1,0.5,0.5,0.25,0.25,0.5,0.6,-0.24308529712033938,-786432.0,1733866106058
13,1,0.25,0.0,0.5,0.25,1.0,0.8,-0.21052209742896633,-786432.0,1733866106058
21,1,0.25,1.0,0.25,0.75,1.0,0.6,-0.2757309845863905,-786432.0,1733866106058
49,1,0.75,1.0,0.5,0.75,0.5,0.0,-0.31420386232279535,-589824.0,1733866106058
25,1,1.0,0.5,0.5,0.0,0.75,0.0,-0.23166315502756457,-589824.0,1733866106058
9,1,1.0,0.25,1.0,0.75,0.5,0.8,-0.1454956884956316,-786432.0,1733866106058
24,1,0.25,1.0,0.75,0.0,0.5,0.0,-0.18992625673763125,-786432.0,1733866106058
45,1,0.5,0.25,1.0,1.0,0.5,0.0,-0.2848318061506071,-786432.0,1733866106058
37,1,0.25,0.5,0.75,0.75,0.5,0.6,-0.22362980045894185,-786432.0,1733866106058
8,1,0.0,0.0,1.0,0.5,1.0,0.0,-0.15483473971779177,-786432.0,1733866106058
7,1,0.0,0.25,0.75,0.75,0.5,0.6,-0.11526854546691064,-786432.0,1733866106058
23,1,0.25,0.75,0.0,0.25,0.25,0.2,-0.25701034009551366,-786432.0,1733866106058
48,1,1.0,1.0,0.75,0.0,0.25,0.0,-0.31306851881883113,-589824.0,1733866106058
9,1,0.75,0.75,0.75,0.75,1.0,0.2,-0.12204846312574559,-786432.0,1733866106058
27,1,0.5,0.75,0.25,0.25,0.25,0.0,-0.25879145037934687,-786432.0,1733866106058
32,1,0.0,0.0,0.75,0.25,0.0,0.8,-0.3950477624571329,-786432.0,1733866106058
50,1,0.5,0.75,1.0,0.5,0.5,0.2,-0.2629687593234975,-589824.0,1733866106058
28,1,0.25,0.25,0.75,0.75,0.75,0.4,-0.17888698688741567,-786432.0,1733866106058
40,1,0.5,0.75,0.25,1.0,0.25,0.2,-0.28016098402065653,-786432.0,1733866106058
8,1,0.0,0.5,0.5,0.75,0.5,0.6,-0.14440104009715948,-786432.0,1733866106058
25,1,0.25,0.25,0.5,1.0,0.75,0.2,-0.18854877067466244,-786432.0,1733866106058
26,1,0.0,0.25,1.0,0.25,0.0,0.8,-0.3689847697304405,-589824.0,1733866106058
38,1,1.0,0.25,0.0,0.75,0.25,0.4,-0.2743091047750572,-491520.0,1733866106058
41,1,0.5,0.5,0.5,0.75,0.0,0.6,-0.29891111816257965,-786432.0,1733866106058
36,1,0.25,0.25,0.5,0.0,0.0,0.2,-0.18911717178447188,-786432.0,1733866106058
17,1,0.0,0.5,0.75,0.25,0.0,0.2,-0.24232151049983866,-786432.0,1733866106058
8,1,0.5,0.5,0.5,0.25,0.75,0.0,-0.08259135750342639,-786432.0,1733866106058
21,1,0.0,0.0,0.25,1.0,1.0,0.8,-0.30015068247073806,-589824.0,1733866106058
50,1,0.0,0.25,1.0,0.5,0.25,0.2,-0.3103294385389352,-589824.0,1733866106058
24,1,1.0,0.75,0.25,1.0,1.0,0.8,-0.20926458970027798,-786432.0,1733866106058
10,1,0.25,0.75,0.0,0.0,0.25,0.0,-0.16274457711200627,-786432.0,1733866106058
15,1,1.0,1.0,0.5,0.25,0.0,0.2,-0.1911669607635427,-786432.0,1733866106058
23,1,1.0,0.75,0.25,1.0,0.75,0.0,-0.2691620866099689,-786432.0,1733866106058
50,1,0.25,0.25,0.0,0.5,0.5,0.0,-0.20319269212023225,-786432.0,1733866106058
48,1,0.75,0.75,1.0,0.0,1.0,0.4,-0.3108766730928925,-589824.0,1733866106058
32,1,0.75,0.0,1.0,0.0,0.75,0.8,-0.2813951061507778,-786432.0,1733866106058
22,1,1.0,0.5,1.0,0.0,0.5,0.0,-0.2160777970127457,-786432.0,1733866106058
17,1,0.5,0.0,0.0,0.0,0.75,0.4,-0.25925691875566975,-786432.0,1733866106058
7,1,0.0,1.0,0.25,0.75,0.0,0.6,-0.096854563112565,-786432.0,1733866106058
26,1,0.0,1.0,0.25,1.0,0.5,0.4,-0.2930949912959022,-589824.0,1733866106058
21,1,0.5,0.5,0.5,1.0,0.25,0.8,-0.22160586315029251,-786432.0,1733866106058
