name,f1_score,num_flows,num_partitions,dataset
cap,0.24,983040,1,D5
cap,0.09913859123430036,786432,2,D5
cap,0.07888392572319163,786432,3,D5
cap,0.0937403774554537,786432,4,D5
cap,0.053067243405885305,786432,5,D5
cap,0.08558168428028609,786432,6,D5
cap,0.10719240741152423,786432,7,D5
