name,f1_score,num_flows,num_partitions,dataset
cap,0.82,294912,1,D3
cap,0.8293060995869385,294912,2,D3
cap,0.8143703287722484,393216,3,D3
cap,0.8157169112895549,294912,4,D3
cap,0.8024720919754598,294912,5,D3
cap,0.7816236818414516,393216,6,D3
cap,0.754739970872309,393216,7,D3
