name,f1_score,num_flows,num_partitions,dataset
cap,0.91,491520,1,D6
cap,0.8460641839714107,294912,2,D6
cap,0.9577002970232996,294912,3,D6
cap,0.9355063877254797,393216,4,D6
cap,0.9676635231973589,393216,5,D6
cap,0.793237098071199,491520,6,D6
cap,0.7184104011314761,491520,7,D6
