depth,features_per_partition,c1,c2,c3,c4,c5,c6,f1_score,num_flows,Timestamp
7,4,0.0,0.75,0.0,1.0,0.0,0.4,-0.8906141157891803,-294912.0,1733892212291
6,3,0.5,0.25,0.75,0.0,0.25,0.2,-0.8876850299792927,-393216.0,1733892212291
8,4,0.5,0.75,0.5,0.0,0.25,0.8,-0.8769400487235313,-294912.0,1733892212291
9,2,0.25,0.25,0.25,0.25,0.75,0.2,-0.8150084100398187,-491520.0,1733892212291
9,4,0.75,0.0,1.0,0.5,0.5,0.0,-0.9187933563963703,-294912.0,1733892212291
5,3,0.75,0.0,0.75,0.0,0.75,0.8,-0.7831669119459311,-393216.0,1733892212291
7,4,1.0,0.25,1.0,0.75,0.0,0.0,-0.8294557264447168,-294912.0,1733892212291
5,4,0.5,0.0,0.25,0.75,0.5,0.0,-0.7871835491409072,-294912.0,1733892212291
5,4,0.25,0.5,1.0,0.5,0.75,0.4,-0.7533821802045915,-294912.0,1733892212291
8,4,1.0,0.5,0.75,1.0,0.75,0.2,-0.9288282407891946,-294912.0,1733892212291
7,4,0.0,0.75,0.0,0.75,0.25,0.2,-0.8906141157891803,-294912.0,1733892212291
9,3,0.0,0.5,0.25,0.0,0.75,0.2,-0.925693841567476,-393216.0,1733892212291
8,3,1.0,0.25,0.5,1.0,0.75,0.8,-0.9651829707136135,-393216.0,1733892212291
7,4,0.75,0.75,0.5,0.5,0.25,0.6,-0.8943457360190948,-294912.0,1733892212291
9,4,0.5,0.0,0.25,0.75,0.0,0.6,-0.8493389768765965,-294912.0,1733892212291
8,3,0.75,0.25,1.0,0.0,0.5,0.0,-0.9742116891167932,-393216.0,1733892212291
8,4,0.25,0.0,1.0,0.75,0.0,0.2,-0.8610675634412701,-294912.0,1733892212291
8,3,0.75,0.5,0.5,0.75,0.25,0.0,-0.9742863498742559,-393216.0,1733892212291
5,4,0.25,0.0,1.0,1.0,0.75,0.8,-0.788826815842413,-294912.0,1733892212291
5,2,0.5,1.0,1.0,0.5,1.0,0.4,-0.7302479695158102,-491520.0,1733892212291
6,4,0.5,0.0,0.0,0.0,0.25,0.0,-0.8223079537595757,-294912.0,1733892212291
7,4,0.5,0.0,0.75,0.0,0.5,0.4,-0.9109069398308862,-294912.0,1733892212291
7,3,1.0,0.5,0.25,0.0,0.0,0.6,-0.8767454817230602,-393216.0,1733892212291
