name,iterations,f1_score,feature_limit,feature_table_entries,max_depth,num_flows,num_partitions,total_features,tree_table_entries,tcam_entries,memory_bits,memory_perc
cap,0,0.5360257530494825,3,64,36,393216,7,11,26,90,37748736,30.0
cap,0,0.9834351269359429,4,68,15,294912,4,9,41,109,37748736,30.0
cap,0,0.8150623366978011,3,98,21,393216,6,13,36,134,37748736,30.0
cap,0,0.4854750427689666,2,71,13,491520,5,15,34,105,31457280,25.0
cap,0,0.8397165555607582,3,55,42,393216,3,3,15,70,37748736,30.0
cap,0,0.5045671512258625,2,38,39,491520,5,5,22,60,31457280,25.0
cap,0,0.7640176816416325,3,30,49,491520,6,3,15,45,47185920,37.5
cap,0,0.8509230694143965,3,65,29,491520,6,9,31,96,47185920,37.5
cap,0,0.9387794390426831,2,75,16,786432,6,9,35,110,50331648,40.0
cap,0,0.7221970555430236,2,26,14,786432,4,3,10,36,50331648,40.0
cap,0,0.8509230694143965,3,71,31,491520,6,9,32,103,47185920,37.5
cap,0,0.9818299995453221,4,83,12,294912,6,13,43,126,37748736,30.0
cap,0,0.7528017679944504,2,44,16,491520,6,6,19,63,31457280,25.0
cap,0,0.7640176816416325,3,29,32,491520,6,4,15,44,47185920,37.5
cap,0,0.7730749911753496,4,25,44,393216,4,4,16,41,50331648,40.0
cap,0,0.5275227509254146,2,45,30,491520,7,9,25,70,31457280,25.0
cap,0,0.5377079379031489,2,67,11,491520,5,9,32,99,31457280,25.0
cap,0,0.6737693334985475,3,12,47,491520,5,3,13,25,47185920,37.5
cap,0,0.9732089087968147,2,127,10,491520,5,16,62,189,31457280,25.0
cap,0,0.7640176816416325,3,26,43,491520,6,3,14,40,47185920,37.5
cap,0,0.8509841053205787,4,85,25,393216,4,15,49,134,50331648,40.0
cap,0,0.82832021166878,4,194,41,294912,7,18,78,272,37748736,30.0
cap,0,0.8424943950033394,4,86,41,294912,6,12,36,122,37748736,30.0
cap,0,0.5045671512258625,2,43,40,491520,5,8,26,69,31457280,25.0
cap,0,0.9523046751266236,2,346,35,491520,6,12,83,429,31457280,25.0
cap,0,0.902883475662003,4,95,15,294912,7,12,43,138,37748736,30.0
cap,0,0.7989159625145509,4,42,45,393216,6,4,23,65,50331648,40.0
