depth,features_per_partition,c1,c2,c3,c4,c5,c6,f1_score,num_flows,Timestamp
8,3,0.5,0.25,0.75,0.25,0.25,0.0,-0.5854895269360736,-393216.0,1733893998632
8,3,0.5,1.0,0.0,0.0,0.75,0.6,-0.6268249690275612,-393216.0,1733893998632
5,2,1.0,0.75,0.25,0.0,0.25,0.6,-0.4227615044212466,-491520.0,1733893998632
5,2,0.0,0.5,0.5,0.25,0.75,0.4,-0.33689603481264385,-491520.0,1733893998632
5,3,0.0,0.0,0.0,1.0,0.0,0.6,-0.426932888206536,-393216.0,1733893998632
9,2,1.0,0.5,0.5,0.0,0.0,0.8,-0.7724848868838159,-491520.0,1733893998632
9,4,0.25,0.25,0.0,0.5,0.25,0.0,-0.7824479248597408,-294912.0,1733893998632
9,3,1.0,0.0,0.0,0.25,0.25,0.0,-0.7844872598633645,-393216.0,1733893998632
5,3,1.0,0.0,0.0,0.5,1.0,0.0,-0.31542019099648066,-393216.0,1733893998632
5,2,0.0,0.25,0.75,0.0,0.5,0.4,-0.33689603481264385,-491520.0,1733893998632
8,3,0.5,0.0,0.5,0.0,0.5,0.6,-0.6842922271886913,-393216.0,1733893998632
8,3,0.5,0.5,0.5,0.75,1.0,0.8,-0.5667595791594442,-393216.0,1733893998632
8,2,1.0,0.0,0.0,0.25,0.25,0.6,-0.6037286005377227,-491520.0,1733893998632
5,2,0.5,1.0,0.0,0.75,0.75,0.0,-0.4227615044212466,-491520.0,1733893998632
5,2,0.5,0.75,1.0,0.25,1.0,0.4,-0.5128212410177143,-491520.0,1733893998632
8,3,0.75,0.0,0.5,0.5,0.0,0.2,-0.7311302271354763,-393216.0,1733893998632
9,2,0.5,1.0,0.0,0.75,0.25,0.4,-0.7224268143064434,-491520.0,1733893998632
9,2,0.0,0.75,1.0,0.75,0.5,0.8,-0.6362217503737608,-491520.0,1733893998632
7,2,0.75,0.25,0.75,1.0,0.25,0.2,-0.5417447571030385,-491520.0,1733893998632
9,4,0.75,0.25,0.75,1.0,0.0,0.6,-0.8141673756590656,-294912.0,1733893998632
5,3,1.0,0.5,0.25,0.0,0.25,0.6,-0.335637639236252,-393216.0,1733893998632
6,3,0.25,1.0,0.5,0.75,1.0,0.8,-0.6042666524342738,-393216.0,1733893998632
7,4,0.5,0.25,0.0,0.75,0.0,0.8,-0.7250386094210066,-294912.0,1733893998632
5,4,0.5,0.25,0.25,0.75,0.25,0.4,-0.335637639236252,-294912.0,1733893998632
7,2,0.25,0.25,0.0,0.5,0.25,0.8,-0.5494198423167245,-491520.0,1733893998632
8,4,0.5,0.25,1.0,1.0,1.0,0.2,-0.4994086792195119,-294912.0,1733893998632
9,4,0.5,0.5,0.75,1.0,0.25,0.4,-0.7415764657010223,-294912.0,1733893998632
5,3,1.0,0.0,0.5,0.75,1.0,0.4,-0.31542019099648066,-393216.0,1733893998632
9,2,1.0,1.0,0.25,1.0,0.0,0.8,-0.8319516971357952,-491520.0,1733893998632
6,2,0.0,0.75,0.5,0.0,0.75,0.0,-0.5203619857819113,-491520.0,1733893998632
5,2,0.75,1.0,0.75,0.75,0.25,0.8,-0.5128212410177143,-491520.0,1733893998632
8,4,0.0,0.0,0.0,0.5,0.75,0.8,-0.7094169184643545,-294912.0,1733893998632
6,4,0.0,0.5,0.25,0.75,0.0,0.2,-0.4956194846418138,-294912.0,1733893998632
7,3,1.0,0.0,0.25,0.0,0.75,0.0,-0.6197406607563711,-393216.0,1733893998632
8,3,0.75,0.25,1.0,0.25,0.5,0.0,-0.7837634434852829,-393216.0,1733893998632
8,4,0.5,0.25,0.75,0.5,0.0,0.0,-0.8344470537504545,-294912.0,1733893998632
8,3,1.0,0.75,0.25,0.0,0.75,0.2,-0.6097049353161189,-393216.0,1733893998632
6,3,0.75,0.25,1.0,0.25,1.0,0.0,-0.6806178824986492,-393216.0,1733893998632
8,4,0.25,0.5,0.75,1.0,1.0,0.6,-0.5668094288447566,-294912.0,1733893998632
6,2,0.5,0.25,0.5,0.25,0.0,0.2,-0.26957605735420354,-491520.0,1733893998632
9,4,1.0,0.25,0.5,0.75,0.25,0.8,-0.7101760139247763,-294912.0,1733893998632
9,4,1.0,1.0,0.75,0.25,1.0,0.4,-0.7820319501568188,-294912.0,1733893998632
7,2,0.75,0.25,1.0,0.75,1.0,0.2,-0.5417447571030385,-491520.0,1733893998632
7,4,0.5,1.0,0.0,0.25,0.75,0.6,-0.736134442502975,-294912.0,1733893998632
7,2,1.0,0.75,0.25,0.75,0.0,0.4,-0.5028223594434411,-491520.0,1733893998632
7,3,1.0,0.0,1.0,0.75,0.75,0.0,-0.6254638487375612,-393216.0,1733893998632
9,2,0.75,0.75,0.75,0.25,1.0,0.0,-0.665162401730483,-491520.0,1733893998632
5,3,0.0,0.25,1.0,0.5,0.5,0.4,-0.35577376761907253,-393216.0,1733893998632
7,3,1.0,1.0,0.0,1.0,0.0,0.0,-0.6615105805091392,-393216.0,1733893998632
9,4,0.5,0.0,0.0,0.75,0.5,0.2,-0.7311489853800632,-294912.0,1733893998632
7,4,0.5,0.25,1.0,1.0,0.0,0.8,-0.49986437657225896,-294912.0,1733893998632
7,3,0.75,0.0,1.0,0.25,0.0,0.4,-0.4939186032199154,-393216.0,1733893998632
9,4,1.0,0.5,1.0,0.5,0.75,0.6,-0.6600355300363632,-294912.0,1733893998632
7,3,0.5,0.25,0.0,0.5,0.25,0.2,-0.7223290267291038,-393216.0,1733893998632
7,3,0.25,0.75,0.0,1.0,0.0,0.4,-0.6812192803917387,-393216.0,1733893998632
9,4,0.0,0.75,0.0,0.5,0.75,0.4,-0.8173645979313815,-294912.0,1733893998632
6,4,0.75,0.25,1.0,0.0,0.25,0.2,-0.6806178824986492,-294912.0,1733893998632
9,4,0.25,0.25,0.75,1.0,0.0,0.4,-0.642891270967396,-294912.0,1733893998632
7,4,0.25,0.0,0.75,0.5,0.75,0.0,-0.5516406250488218,-294912.0,1733893998632
8,4,0.25,0.0,1.0,0.25,0.25,0.4,-0.647957448841363,-294912.0,1733893998632
9,4,1.0,0.0,0.5,0.5,0.0,0.6,-0.8087158810466178,-294912.0,1733893998632
7,4,0.0,0.5,0.75,0.25,0.0,0.8,-0.7322876453159769,-294912.0,1733893998632
5,2,0.75,1.0,1.0,0.5,1.0,0.2,-0.5128212410177143,-491520.0,1733893998632
8,3,0.25,0.25,0.5,0.25,0.75,0.0,-0.583553538273622,-393216.0,1733893998632
6,4,0.75,0.25,0.0,0.25,1.0,0.2,-0.6806178824986492,-294912.0,1733893998632
9,4,0.25,1.0,0.5,0.75,0.75,0.0,-0.8418895680530006,-294912.0,1733893998632
5,2,0.25,1.0,0.5,0.5,0.75,0.6,-0.5128212410177143,-491520.0,1733893998632
8,2,0.75,0.25,0.5,0.0,0.5,0.8,-0.6116856640317454,-491520.0,1733893998632
7,4,1.0,0.75,0.5,0.5,0.25,0.4,-0.5957626636056828,-294912.0,1733893998632
5,4,1.0,0.75,0.5,0.25,0.0,0.4,-0.5130637561857117,-294912.0,1733893998632
9,3,0.75,0.0,1.0,0.5,0.5,0.6,-0.7269936301106942,-393216.0,1733893998632
9,4,0.0,0.25,0.25,1.0,0.0,0.8,-0.8280789708770492,-294912.0,1733893998632
6,2,1.0,1.0,0.0,1.0,0.25,0.2,-0.5203619857819113,-491520.0,1733893998632
6,4,0.25,0.0,0.5,0.75,1.0,0.4,-0.5412408748059467,-294912.0,1733893998632
5,3,0.5,0.5,0.0,1.0,0.25,0.4,-0.335637639236252,-393216.0,1733893998632
8,3,1.0,0.75,0.75,0.75,0.25,0.6,-0.5834375502960766,-393216.0,1733893998632
6,2,0.75,0.5,0.5,0.0,0.5,0.8,-0.641635887639347,-491520.0,1733893998632
6,2,0.75,0.25,0.5,0.5,0.5,0.8,-0.26957605735420354,-491520.0,1733893998632
5,4,1.0,0.5,0.5,0.0,0.5,0.2,-0.5130637561857117,-294912.0,1733893998632
6,4,0.25,0.25,0.25,0.75,0.0,0.6,-0.26957605735420354,-294912.0,1733893998632
8,2,0.5,0.0,0.0,0.75,0.0,0.8,-0.6015547171820691,-491520.0,1733893998632
9,3,0.0,1.0,0.0,0.25,0.5,0.8,-0.6752644804544318,-393216.0,1733893998632
7,2,0.0,1.0,0.25,0.75,0.0,0.2,-0.46192910200520715,-491520.0,1733893998632
5,3,1.0,0.0,0.0,0.0,0.25,0.4,-0.36778133333024077,-393216.0,1733893998632
8,4,0.0,0.0,0.5,1.0,1.0,0.4,-0.6171460344353289,-294912.0,1733893998632
7,2,0.0,0.75,1.0,1.0,1.0,0.4,-0.5847366352173642,-491520.0,1733893998632
6,2,1.0,0.5,0.0,1.0,0.75,0.2,-0.2978647648729889,-491520.0,1733893998632
6,4,1.0,0.0,0.25,0.0,0.0,0.2,-0.5881063090046303,-294912.0,1733893998632
5,2,0.5,0.5,0.25,0.0,1.0,0.0,-0.4227615044212466,-491520.0,1733893998632
9,3,0.25,0.25,0.5,0.75,0.5,0.6,-0.6514813109613297,-393216.0,1733893998632
7,4,0.5,0.0,1.0,0.75,0.0,0.2,-0.5516406250488218,-294912.0,1733893998632
7,2,0.0,1.0,0.75,0.5,1.0,0.0,-0.5847366352173642,-491520.0,1733893998632
7,3,0.5,1.0,0.25,1.0,0.25,0.2,-0.6812192803917387,-393216.0,1733893998632
6,4,1.0,0.0,0.75,0.25,0.0,0.0,-0.5655708831198801,-294912.0,1733893998632
8,4,0.25,0.5,0.25,0.0,1.0,0.8,-0.8010420557648917,-294912.0,1733893998632
8,3,0.0,1.0,1.0,0.0,1.0,0.2,-0.6281703391763679,-393216.0,1733893998632
5,4,0.25,0.0,0.75,0.25,1.0,0.2,-0.31542019099648066,-294912.0,1733893998632
8,4,1.0,0.5,1.0,0.5,0.0,0.8,-0.7971227525927913,-294912.0,1733893998632
7,3,0.0,0.0,0.5,1.0,0.5,0.8,-0.5971740556592883,-393216.0,1733893998632
8,4,0.25,0.25,0.0,0.5,0.25,0.2,-0.4994086792195119,-294912.0,1733893998632
7,4,0.0,1.0,0.5,1.0,0.25,0.2,-0.6100678406151501,-294912.0,1733893998632
8,4,0.5,0.75,0.5,0.5,0.0,0.4,-0.5606279290944102,-294912.0,1733893998632
5,2,0.0,0.0,0.5,1.0,1.0,0.4,-0.38448542268651376,-491520.0,1733893998632
9,4,1.0,0.0,1.0,0.5,0.0,0.6,-0.8133795559647155,-294912.0,1733893998632
7,2,1.0,0.25,1.0,0.5,0.0,0.6,-0.6010554930206687,-491520.0,1733893998632
5,4,0.75,1.0,0.0,0.5,0.0,0.4,-0.5130637561857117,-294912.0,1733893998632
9,2,1.0,0.5,0.0,1.0,0.75,0.6,-0.7589653624999463,-491520.0,1733893998632
8,4,0.5,0.5,1.0,0.0,0.5,0.4,-0.7328481583205555,-294912.0,1733893998632
7,4,0.75,0.0,0.0,0.5,0.25,0.0,-0.7529320690424687,-294912.0,1733893998632
8,4,0.75,0.0,0.0,0.0,0.0,0.8,-0.6047047192863928,-294912.0,1733893998632
