name,ttd,cdf
netbeacon,0.23,0.08208208208208208
netbeacon,0.24,0.08308308308308308
netbeacon,0.24,0.08408408408408408
netbeacon,0.25,0.08508508508508508
netbeacon,0.25,0.08608608608608609
netbeacon,0.26,0.08708708708708708
netbeacon,0.27,0.08808808808808809
netbeacon,0.3,0.0890890890890891
netbeacon,0.3,0.09009009009009009
netbeacon,0.32,0.09109109109109109
netbeacon,0.32,0.0920920920920921
netbeacon,0.33,0.09309309309309309
netbeacon,0.34,0.0940940940940941
netbeacon,0.35,0.09509509509509509
netbeacon,0.36,0.0960960960960961
netbeacon,0.37,0.0970970970970971
netbeacon,0.38,0.0980980980980981
netbeacon,0.39,0.0990990990990991
netbeacon,0.39,0.10010010010010009
netbeacon,0.41,0.1011011011011011
netbeacon,0.44,0.1021021021021021
netbeacon,0.46,0.1031031031031031
netbeacon,0.46,0.1041041041041041
netbeacon,0.46,0.10510510510510511
netbeacon,0.47,0.1061061061061061
netbeacon,0.5,0.10710710710710711
netbeacon,0.5,0.10810810810810811
netbeacon,0.52,0.1091091091091091
netbeacon,0.54,0.11011011011011011
netbeacon,0.56,0.1111111111111111
netbeacon,0.56,0.11211211211211211
netbeacon,0.56,0.11311311311311312
netbeacon,0.56,0.11411411411411411
netbeacon,0.56,0.11511511511511512
netbeacon,0.57,0.11611611611611611
netbeacon,0.57,0.11711711711711711
netbeacon,0.57,0.11811811811811812
netbeacon,0.57,0.11911911911911911
netbeacon,0.57,0.12012012012012012
netbeacon,0.57,0.12112112112112113
netbeacon,0.57,0.12212212212212212
netbeacon,0.58,0.12312312312312312
netbeacon,0.58,0.12412412412412413
netbeacon,0.58,0.12512512512512514
netbeacon,0.58,0.12612612612612611
netbeacon,0.58,0.12712712712712712
netbeacon,0.58,0.12812812812812813
netbeacon,0.58,0.12912912912912913
netbeacon,0.58,0.13013013013013014
netbeacon,0.58,0.13113113113113112
netbeacon,0.58,0.13213213213213212
netbeacon,0.58,0.13313313313313313
netbeacon,0.58,0.13413413413413414
netbeacon,0.58,0.13513513513513514
netbeacon,0.59,0.13613613613613612
netbeacon,0.59,0.13713713713713713
netbeacon,0.59,0.13813813813813813
netbeacon,0.59,0.13913913913913914
netbeacon,0.59,0.14014014014014015
netbeacon,0.59,0.14114114114114115
netbeacon,0.59,0.14214214214214213
netbeacon,0.59,0.14314314314314314
netbeacon,0.59,0.14414414414414414
netbeacon,0.59,0.14514514514514515
netbeacon,0.6,0.14614614614614616
netbeacon,0.6,0.14714714714714713
netbeacon,0.6,0.14814814814814814
netbeacon,0.6,0.14914914914914915
netbeacon,0.6,0.15015015015015015
netbeacon,0.6,0.15115115115115116
netbeacon,0.6,0.15215215215215216
netbeacon,0.6,0.15315315315315314
netbeacon,0.6,0.15415415415415415
netbeacon,0.6,0.15515515515515516
netbeacon,0.6,0.15615615615615616
netbeacon,0.61,0.15715715715715717
netbeacon,0.61,0.15815815815815815
netbeacon,0.61,0.15915915915915915
netbeacon,0.61,0.16016016016016016
netbeacon,0.61,0.16116116116116116
netbeacon,0.61,0.16216216216216217
netbeacon,0.61,0.16316316316316315
netbeacon,0.61,0.16416416416416416
netbeacon,0.61,0.16516516516516516
netbeacon,0.61,0.16616616616616617
netbeacon,0.62,0.16716716716716717
netbeacon,0.62,0.16816816816816815
netbeacon,0.62,0.16916916916916916
netbeacon,0.62,0.17017017017017017
netbeacon,0.62,0.17117117117117117
netbeacon,0.62,0.17217217217217218
netbeacon,0.62,0.17317317317317318
netbeacon,0.62,0.17417417417417416
netbeacon,0.62,0.17517517517517517
netbeacon,0.62,0.17617617617617617
netbeacon,0.63,0.17717717717717718
netbeacon,0.63,0.1781781781781782
netbeacon,0.63,0.17917917917917917
netbeacon,0.63,0.18018018018018017
netbeacon,0.63,0.18118118118118118
netbeacon,0.63,0.18218218218218218
netbeacon,0.63,0.1831831831831832
netbeacon,0.63,0.1841841841841842
netbeacon,0.63,0.18518518518518517
netbeacon,0.63,0.18618618618618618
netbeacon,0.63,0.1871871871871872
netbeacon,0.64,0.1881881881881882
netbeacon,0.64,0.1891891891891892
netbeacon,0.65,0.19019019019019018
netbeacon,0.65,0.19119119119119118
netbeacon,0.65,0.1921921921921922
netbeacon,0.65,0.1931931931931932
netbeacon,0.65,0.1941941941941942
netbeacon,0.65,0.19519519519519518
netbeacon,0.65,0.1961961961961962
netbeacon,0.65,0.1971971971971972
netbeacon,0.66,0.1981981981981982
netbeacon,0.66,0.1991991991991992
netbeacon,0.66,0.20020020020020018
netbeacon,0.66,0.2012012012012012
netbeacon,0.66,0.2022022022022022
netbeacon,0.66,0.2032032032032032
netbeacon,0.67,0.2042042042042042
netbeacon,0.67,0.20520520520520522
netbeacon,0.67,0.2062062062062062
netbeacon,0.67,0.2072072072072072
netbeacon,0.67,0.2082082082082082
netbeacon,0.67,0.2092092092092092
netbeacon,0.68,0.21021021021021022
netbeacon,0.68,0.2112112112112112
netbeacon,0.68,0.2122122122122122
netbeacon,0.68,0.2132132132132132
netbeacon,0.68,0.21421421421421422
netbeacon,0.68,0.21521521521521522
netbeacon,0.69,0.21621621621621623
netbeacon,0.69,0.2172172172172172
netbeacon,0.69,0.2182182182182182
netbeacon,0.69,0.21921921921921922
netbeacon,0.7,0.22022022022022023
netbeacon,0.7,0.22122122122122123
netbeacon,0.7,0.2222222222222222
netbeacon,0.7,0.22322322322322322
netbeacon,0.7,0.22422422422422422
netbeacon,0.7,0.22522522522522523
netbeacon,0.7,0.22622622622622623
netbeacon,0.71,0.2272272272272272
netbeacon,0.71,0.22822822822822822
netbeacon,0.71,0.22922922922922923
netbeacon,0.71,0.23023023023023023
netbeacon,0.71,0.23123123123123124
netbeacon,0.72,0.23223223223223222
netbeacon,0.72,0.23323323323323322
netbeacon,0.72,0.23423423423423423
netbeacon,0.72,0.23523523523523523
netbeacon,0.72,0.23623623623623624
netbeacon,0.72,0.23723723723723725
netbeacon,0.72,0.23823823823823823
netbeacon,0.73,0.23923923923923923
netbeacon,0.73,0.24024024024024024
netbeacon,0.73,0.24124124124124124
netbeacon,0.73,0.24224224224224225
netbeacon,0.73,0.24324324324324323
netbeacon,0.74,0.24424424424424424
netbeacon,0.74,0.24524524524524524
netbeacon,0.74,0.24624624624624625
netbeacon,0.74,0.24724724724724725
netbeacon,0.74,0.24824824824824826
netbeacon,0.75,0.24924924924924924
netbeacon,0.77,0.2502502502502503
netbeacon,0.77,0.25125125125125125
netbeacon,0.77,0.25225225225225223
netbeacon,0.78,0.25325325325325326
netbeacon,0.78,0.25425425425425424
netbeacon,0.78,0.2552552552552553
netbeacon,0.78,0.25625625625625625
netbeacon,0.8,0.25725725725725723
netbeacon,0.81,0.25825825825825827
netbeacon,0.83,0.25925925925925924
netbeacon,0.83,0.2602602602602603
netbeacon,0.85,0.26126126126126126
netbeacon,0.86,0.26226226226226224
netbeacon,0.86,0.26326326326326327
netbeacon,0.87,0.26426426426426425
netbeacon,0.88,0.2652652652652653
netbeacon,0.89,0.26626626626626626
netbeacon,0.89,0.26726726726726724
netbeacon,0.9,0.2682682682682683
netbeacon,0.9,0.26926926926926925
netbeacon,0.92,0.2702702702702703
netbeacon,0.94,0.27127127127127126
netbeacon,0.94,0.27227227227227224
netbeacon,0.94,0.2732732732732733
netbeacon,0.95,0.27427427427427425
netbeacon,0.95,0.2752752752752753
netbeacon,0.97,0.27627627627627627
netbeacon,0.99,0.2772772772772773
netbeacon,0.99,0.2782782782782783
netbeacon,0.99,0.27927927927927926
netbeacon,1.0,0.2802802802802803
netbeacon,1.0,0.28128128128128127
netbeacon,1.01,0.2822822822822823
netbeacon,1.03,0.2832832832832833
netbeacon,1.05,0.28428428428428426
netbeacon,1.06,0.2852852852852853
netbeacon,1.08,0.2862862862862863
netbeacon,1.09,0.2872872872872873
netbeacon,1.1,0.2882882882882883
netbeacon,1.11,0.28928928928928926
netbeacon,1.11,0.2902902902902903
netbeacon,1.11,0.2912912912912913
netbeacon,1.13,0.2922922922922923
netbeacon,1.13,0.2932932932932933
netbeacon,1.14,0.29429429429429427
netbeacon,1.14,0.2952952952952953
netbeacon,1.14,0.2962962962962963
netbeacon,1.15,0.2972972972972973
netbeacon,1.17,0.2982982982982983
netbeacon,1.19,0.29929929929929927
netbeacon,1.21,0.3003003003003003
netbeacon,1.22,0.3013013013013013
netbeacon,1.22,0.3023023023023023
netbeacon,1.23,0.3033033033033033
netbeacon,1.23,0.30430430430430433
netbeacon,1.23,0.3053053053053053
netbeacon,1.24,0.3063063063063063
netbeacon,1.24,0.3073073073073073
netbeacon,1.27,0.3083083083083083
netbeacon,1.28,0.30930930930930933
netbeacon,1.29,0.3103103103103103
netbeacon,1.29,0.3113113113113113
netbeacon,1.3,0.3123123123123123
netbeacon,1.3,0.3133133133133133
netbeacon,1.32,0.31431431431431434
netbeacon,1.33,0.3153153153153153
netbeacon,1.33,0.3163163163163163
netbeacon,1.34,0.3173173173173173
netbeacon,1.34,0.3183183183183183
netbeacon,1.35,0.31931931931931934
netbeacon,1.37,0.3203203203203203
netbeacon,1.37,0.3213213213213213
netbeacon,1.42,0.32232232232232233
netbeacon,1.43,0.3233233233233233
netbeacon,1.43,0.32432432432432434
netbeacon,1.43,0.3253253253253253
netbeacon,1.44,0.3263263263263263
netbeacon,1.45,0.32732732732732733
netbeacon,1.46,0.3283283283283283
netbeacon,1.47,0.32932932932932935
netbeacon,1.47,0.3303303303303303
netbeacon,1.5,0.3313313313313313
netbeacon,1.52,0.33233233233233234
netbeacon,1.54,0.3333333333333333
netbeacon,1.54,0.33433433433433435
netbeacon,1.54,0.3353353353353353
netbeacon,1.54,0.3363363363363363
netbeacon,1.55,0.33733733733733734
netbeacon,1.56,0.3383383383383383
netbeacon,1.56,0.33933933933933935
netbeacon,1.57,0.34034034034034033
netbeacon,1.57,0.34134134134134136
netbeacon,1.59,0.34234234234234234
netbeacon,1.62,0.3433433433433433
netbeacon,1.65,0.34434434434434436
netbeacon,1.65,0.34534534534534533
netbeacon,1.66,0.34634634634634637
netbeacon,1.68,0.34734734734734735
netbeacon,1.68,0.3483483483483483
netbeacon,1.69,0.34934934934934936
netbeacon,1.69,0.35035035035035034
netbeacon,1.69,0.35135135135135137
netbeacon,1.7,0.35235235235235235
netbeacon,1.7,0.3533533533533533
netbeacon,1.7,0.35435435435435436
netbeacon,1.72,0.35535535535535534
netbeacon,1.73,0.3563563563563564
netbeacon,1.73,0.35735735735735735
netbeacon,1.74,0.35835835835835833
netbeacon,1.75,0.35935935935935936
netbeacon,1.75,0.36036036036036034
netbeacon,1.76,0.3613613613613614
netbeacon,1.76,0.36236236236236236
netbeacon,1.76,0.36336336336336333
netbeacon,1.76,0.36436436436436437
netbeacon,1.77,0.36536536536536535
netbeacon,1.78,0.3663663663663664
netbeacon,1.8,0.36736736736736736
netbeacon,1.8,0.3683683683683684
netbeacon,1.82,0.36936936936936937
netbeacon,1.83,0.37037037037037035
netbeacon,1.85,0.3713713713713714
netbeacon,1.86,0.37237237237237236
netbeacon,1.87,0.3733733733733734
netbeacon,1.87,0.3743743743743744
netbeacon,1.88,0.37537537537537535
netbeacon,1.9,0.3763763763763764
netbeacon,1.92,0.37737737737737737
netbeacon,1.97,0.3783783783783784
netbeacon,1.99,0.3793793793793794
netbeacon,2.0,0.38038038038038036
netbeacon,2.0,0.3813813813813814
netbeacon,2.01,0.38238238238238237
netbeacon,2.02,0.3833833833833834
netbeacon,2.02,0.3843843843843844
netbeacon,2.02,0.38538538538538536
netbeacon,2.02,0.3863863863863864
netbeacon,2.02,0.38738738738738737
netbeacon,2.04,0.3883883883883884
netbeacon,2.04,0.3893893893893894
netbeacon,2.05,0.39039039039039036
netbeacon,2.05,0.3913913913913914
netbeacon,2.05,0.3923923923923924
netbeacon,2.05,0.3933933933933934
netbeacon,2.07,0.3943943943943944
netbeacon,2.07,0.39539539539539537
netbeacon,3.08,0.3963963963963964
netbeacon,3.5,0.3973973973973974
netbeacon,3.56,0.3983983983983984
netbeacon,3.57,0.3993993993993994
netbeacon,3.58,0.40040040040040037
netbeacon,3.61,0.4014014014014014
netbeacon,3.99,0.4024024024024024
netbeacon,4.19,0.4034034034034034
netbeacon,4.34,0.4044044044044044
netbeacon,4.97,0.40540540540540543
netbeacon,5.76,0.4064064064064064
netbeacon,6.72,0.4074074074074074
netbeacon,6.78,0.4084084084084084
netbeacon,7.25,0.4094094094094094
netbeacon,8.84,0.41041041041041043
netbeacon,9.46,0.4114114114114114
netbeacon,9.89,0.4124124124124124
netbeacon,9.99,0.4134134134134134
netbeacon,10.39,0.4144144144144144
netbeacon,10.89,0.41541541541541543
netbeacon,12.12,0.4164164164164164
netbeacon,12.86,0.4174174174174174
netbeacon,13.11,0.4184184184184184
netbeacon,13.71,0.4194194194194194
netbeacon,13.95,0.42042042042042044
netbeacon,14.36,0.4214214214214214
netbeacon,14.45,0.4224224224224224
netbeacon,15.03,0.42342342342342343
netbeacon,15.54,0.4244244244244244
netbeacon,15.72,0.42542542542542544
netbeacon,17.03,0.4264264264264264
netbeacon,17.71,0.4274274274274274
netbeacon,17.81,0.42842842842842843
netbeacon,18.25,0.4294294294294294
netbeacon,18.35,0.43043043043043044
netbeacon,18.58,0.4314314314314314
netbeacon,18.84,0.43243243243243246
netbeacon,19.71,0.43343343343343343
netbeacon,20.31,0.4344344344344344
netbeacon,21.29,0.43543543543543545
netbeacon,27.02,0.4364364364364364
netbeacon,27.53,0.43743743743743746
netbeacon,28.62,0.43843843843843844
netbeacon,29.1,0.4394394394394394
netbeacon,29.5,0.44044044044044045
netbeacon,29.62,0.44144144144144143
netbeacon,31.33,0.44244244244244246
netbeacon,34.61,0.44344344344344344
netbeacon,35.0,0.4444444444444444
netbeacon,35.66,0.44544544544544545
netbeacon,35.66,0.44644644644644643
netbeacon,37.26,0.44744744744744747
netbeacon,37.3,0.44844844844844844
netbeacon,37.4,0.4494494494494494
netbeacon,38.35,0.45045045045045046
netbeacon,39.44,0.45145145145145144
netbeacon,42.23,0.45245245245245247
netbeacon,42.92,0.45345345345345345
netbeacon,42.96,0.4544544544544544
netbeacon,43.45,0.45545545545545546
netbeacon,44.61,0.45645645645645644
netbeacon,44.7,0.4574574574574575
netbeacon,44.73,0.45845845845845845
netbeacon,45.33,0.45945945945945943
netbeacon,46.97,0.46046046046046046
netbeacon,47.03,0.46146146146146144
netbeacon,48.02,0.4624624624624625
netbeacon,49.07,0.46346346346346345
netbeacon,50.02,0.46446446446446443
netbeacon,52.93,0.46546546546546547
netbeacon,54.66,0.46646646646646645
netbeacon,57.18,0.4674674674674675
netbeacon,57.53,0.46846846846846846
netbeacon,57.96,0.4694694694694695
netbeacon,60.71,0.47047047047047047
netbeacon,61.42,0.47147147147147145
netbeacon,63.95,0.4724724724724725
netbeacon,64.78,0.47347347347347346
netbeacon,65.23,0.4744744744744745
netbeacon,66.82,0.4754754754754755
netbeacon,67.76,0.47647647647647645
netbeacon,68.46,0.4774774774774775
netbeacon,69.17,0.47847847847847846
netbeacon,71.28,0.4794794794794795
netbeacon,72.73,0.4804804804804805
netbeacon,75.69,0.48148148148148145
netbeacon,76.19,0.4824824824824825
netbeacon,78.35,0.48348348348348347
netbeacon,81.2,0.4844844844844845
netbeacon,81.33,0.4854854854854855
netbeacon,81.76,0.48648648648648646
netbeacon,82.16,0.4874874874874875
netbeacon,83.95,0.48848848848848847
netbeacon,85.55,0.4894894894894895
netbeacon,126.78,0.4904904904904905
netbeacon,145.32,0.49149149149149146
netbeacon,161.4,0.4924924924924925
netbeacon,175.56,0.4934934934934935
netbeacon,181.08,0.4944944944944945
netbeacon,216.5,0.4954954954954955
netbeacon,224.12,0.4964964964964965
netbeacon,230.98,0.4974974974974975
netbeacon,247.44,0.4984984984984985
netbeacon,261.64,0.4994994994994995
netbeacon,280.43,0.5005005005005005
netbeacon,297.24,0.5015015015015015
netbeacon,345.14,0.5025025025025025
netbeacon,400.96,0.5035035035035035
netbeacon,402.79,0.5045045045045045
netbeacon,408.14,0.5055055055055055
netbeacon,408.99,0.5065065065065065
netbeacon,421.11,0.5075075075075075
netbeacon,461.13,0.5085085085085085
netbeacon,465.86,0.5095095095095095
netbeacon,470.02,0.5105105105105106
netbeacon,532.09,0.5115115115115115
netbeacon,543.49,0.5125125125125125
netbeacon,551.4,0.5135135135135135
netbeacon,554.14,0.5145145145145145
netbeacon,586.4,0.5155155155155156
netbeacon,615.02,0.5165165165165165
netbeacon,701.38,0.5175175175175175
netbeacon,717.21,0.5185185185185185
netbeacon,749.15,0.5195195195195195
netbeacon,771.94,0.5205205205205206
netbeacon,773.34,0.5215215215215215
netbeacon,781.65,0.5225225225225225
netbeacon,785.71,0.5235235235235235
netbeacon,794.7,0.5245245245245245
netbeacon,809.27,0.5255255255255256
netbeacon,817.64,0.5265265265265265
netbeacon,823.48,0.5275275275275275
netbeacon,825.54,0.5285285285285285
netbeacon,834.79,0.5295295295295295
netbeacon,840.28,0.5305305305305306
netbeacon,855.39,0.5315315315315315
netbeacon,858.33,0.5325325325325325
netbeacon,863.65,0.5335335335335335
netbeacon,868.02,0.5345345345345345
netbeacon,896.84,0.5355355355355356
netbeacon,932.37,0.5365365365365365
netbeacon,969.52,0.5375375375375375
netbeacon,974.4,0.5385385385385385
netbeacon,1000.51,0.5395395395395395
netbeacon,1018.12,0.5405405405405406
netbeacon,1036.05,0.5415415415415415
netbeacon,1090.26,0.5425425425425425
netbeacon,1091.96,0.5435435435435435
netbeacon,1102.41,0.5445445445445445
netbeacon,1111.04,0.5455455455455456
netbeacon,1141.24,0.5465465465465466
netbeacon,1205.71,0.5475475475475475
netbeacon,1206.9,0.5485485485485485
netbeacon,1244.65,0.5495495495495496
netbeacon,1253.43,0.5505505505505506
netbeacon,1282.63,0.5515515515515516
netbeacon,1378.88,0.5525525525525525
netbeacon,1383.44,0.5535535535535535
netbeacon,1439.75,0.5545545545545546
netbeacon,1536.92,0.5555555555555556
netbeacon,1537.07,0.5565565565565566
netbeacon,1547.12,0.5575575575575575
netbeacon,1561.34,0.5585585585585585
netbeacon,1565.09,0.5595595595595596
netbeacon,1571.64,0.5605605605605606
netbeacon,1607.81,0.5615615615615616
netbeacon,1619.71,0.5625625625625625
netbeacon,1621.79,0.5635635635635635
netbeacon,1623.32,0.5645645645645646
netbeacon,1624.29,0.5655655655655656
netbeacon,1631.03,0.5665665665665666
netbeacon,1633.08,0.5675675675675675
netbeacon,1637.36,0.5685685685685685
netbeacon,1638.65,0.5695695695695696
netbeacon,1647.24,0.5705705705705706
netbeacon,1650.33,0.5715715715715716
netbeacon,1651.06,0.5725725725725725
netbeacon,1656.24,0.5735735735735735
netbeacon,1660.47,0.5745745745745746
netbeacon,1662.66,0.5755755755755756
netbeacon,1677.47,0.5765765765765766
netbeacon,1701.78,0.5775775775775776
netbeacon,1702.83,0.5785785785785785
netbeacon,1718.65,0.5795795795795796
netbeacon,1722.29,0.5805805805805806
netbeacon,1724.1,0.5815815815815816
netbeacon,1725.68,0.5825825825825826
netbeacon,1741.63,0.5835835835835835
netbeacon,1750.65,0.5845845845845846
netbeacon,1752.01,0.5855855855855856
netbeacon,1793.87,0.5865865865865866
netbeacon,1795.97,0.5875875875875876
netbeacon,1804.3,0.5885885885885885
netbeacon,1811.74,0.5895895895895896
netbeacon,1813.25,0.5905905905905906
netbeacon,1824.79,0.5915915915915916
netbeacon,1852.15,0.5925925925925926
netbeacon,1894.97,0.5935935935935935
netbeacon,1912.99,0.5945945945945946
netbeacon,1922.52,0.5955955955955956
netbeacon,1926.03,0.5965965965965966
netbeacon,1926.91,0.5975975975975976
netbeacon,1947.58,0.5985985985985985
netbeacon,1951.01,0.5995995995995996
netbeacon,1953.0,0.6006006006006006
netbeacon,1953.4,0.6016016016016016
netbeacon,1977.82,0.6026026026026026
netbeacon,1988.2,0.6036036036036035
netbeacon,2019.96,0.6046046046046046
netbeacon,2028.84,0.6056056056056056
netbeacon,2031.22,0.6066066066066066
netbeacon,2054.61,0.6076076076076076
netbeacon,2068.51,0.6086086086086087
netbeacon,2076.06,0.6096096096096096
netbeacon,2325.87,0.6106106106106106
netbeacon,2394.45,0.6116116116116116
netbeacon,2403.07,0.6126126126126126
netbeacon,2454.86,0.6136136136136137
netbeacon,2457.95,0.6146146146146146
netbeacon,2485.66,0.6156156156156156
netbeacon,2509.48,0.6166166166166166
netbeacon,2522.91,0.6176176176176176
netbeacon,2532.53,0.6186186186186187
netbeacon,2547.09,0.6196196196196196
netbeacon,2569.35,0.6206206206206206
netbeacon,2628.95,0.6216216216216216
netbeacon,2730.3,0.6226226226226226
netbeacon,2774.62,0.6236236236236237
netbeacon,2851.44,0.6246246246246246
netbeacon,3022.77,0.6256256256256256
netbeacon,3030.62,0.6266266266266266
netbeacon,3033.96,0.6276276276276276
netbeacon,3134.41,0.6286286286286287
netbeacon,3197.74,0.6296296296296297
netbeacon,3287.02,0.6306306306306306
netbeacon,3336.92,0.6316316316316316
netbeacon,3338.52,0.6326326326326326
netbeacon,3520.16,0.6336336336336337
netbeacon,3554.12,0.6346346346346347
netbeacon,3579.01,0.6356356356356356
netbeacon,3602.85,0.6366366366366366
netbeacon,3610.26,0.6376376376376376
netbeacon,3653.32,0.6386386386386387
netbeacon,3661.99,0.6396396396396397
netbeacon,3690.46,0.6406406406406406
netbeacon,3727.78,0.6416416416416416
netbeacon,3730.24,0.6426426426426426
netbeacon,3885.77,0.6436436436436437
netbeacon,3961.93,0.6446446446446447
netbeacon,4000.24,0.6456456456456456
netbeacon,4190.13,0.6466466466466466
netbeacon,4190.45,0.6476476476476476
netbeacon,4296.3,0.6486486486486487
netbeacon,4323.2,0.6496496496496497
netbeacon,4359.42,0.6506506506506506
netbeacon,4401.09,0.6516516516516516
netbeacon,4557.25,0.6526526526526526
netbeacon,4586.75,0.6536536536536537
netbeacon,4667.81,0.6546546546546547
netbeacon,4861.88,0.6556556556556556
netbeacon,4896.87,0.6566566566566566
netbeacon,4905.66,0.6576576576576576
netbeacon,4940.73,0.6586586586586587
netbeacon,4945.56,0.6596596596596597
netbeacon,4973.33,0.6606606606606606
netbeacon,5000.78,0.6616616616616616
netbeacon,5157.1,0.6626626626626626
netbeacon,5162.52,0.6636636636636637
netbeacon,5235.99,0.6646646646646647
netbeacon,5267.94,0.6656656656656657
netbeacon,5324.58,0.6666666666666666
netbeacon,5358.92,0.6676676676676676
netbeacon,5362.15,0.6686686686686687
netbeacon,5389.11,0.6696696696696697
netbeacon,5536.9,0.6706706706706707
netbeacon,5586.62,0.6716716716716716
netbeacon,5628.02,0.6726726726726726
netbeacon,5642.77,0.6736736736736737
netbeacon,5653.58,0.6746746746746747
netbeacon,5678.17,0.6756756756756757
netbeacon,5695.32,0.6766766766766766
netbeacon,5736.44,0.6776776776776777
netbeacon,5835.16,0.6786786786786787
netbeacon,5940.86,0.6796796796796797
netbeacon,6090.37,0.6806806806806807
netbeacon,6171.54,0.6816816816816816
netbeacon,6193.21,0.6826826826826827
netbeacon,6226.68,0.6836836836836837
netbeacon,6346.34,0.6846846846846847
netbeacon,6355.51,0.6856856856856857
netbeacon,6385.36,0.6866866866866866
netbeacon,6436.45,0.6876876876876877
netbeacon,6444.95,0.6886886886886887
netbeacon,6462.65,0.6896896896896897
netbeacon,6476.62,0.6906906906906907
netbeacon,6485.45,0.6916916916916916
netbeacon,6485.72,0.6926926926926927
netbeacon,6491.5,0.6936936936936937
netbeacon,6509.73,0.6946946946946947
netbeacon,6521.39,0.6956956956956957
netbeacon,6522.8,0.6966966966966966
netbeacon,6541.58,0.6976976976976977
netbeacon,6550.68,0.6986986986986987
netbeacon,6557.05,0.6996996996996997
netbeacon,6559.07,0.7007007007007007
netbeacon,6594.47,0.7017017017017017
netbeacon,6601.54,0.7027027027027027
netbeacon,6609.61,0.7037037037037037
netbeacon,6616.49,0.7047047047047047
netbeacon,6621.81,0.7057057057057057
netbeacon,6627.33,0.7067067067067067
netbeacon,6635.97,0.7077077077077077
netbeacon,6637.94,0.7087087087087087
netbeacon,6641.87,0.7097097097097097
netbeacon,6641.93,0.7107107107107107
netbeacon,6648.85,0.7117117117117117
netbeacon,6674.31,0.7127127127127127
netbeacon,6674.69,0.7137137137137137
netbeacon,6678.89,0.7147147147147147
netbeacon,6680.06,0.7157157157157157
netbeacon,6687.39,0.7167167167167167
netbeacon,6700.03,0.7177177177177178
netbeacon,6702.99,0.7187187187187187
netbeacon,6726.89,0.7197197197197197
netbeacon,6748.57,0.7207207207207207
netbeacon,6752.67,0.7217217217217217
netbeacon,6756.26,0.7227227227227228
netbeacon,6775.76,0.7237237237237237
netbeacon,6781.04,0.7247247247247247
netbeacon,6784.89,0.7257257257257257
